Sector,Company,State,City,Neighborhood,Address,Complement,Zip_Code,Contact,Telephone,E_Mail,Website_URL,Paid
AGRICULTURA,PULSFOG PULVERIZADORES LTDA.,SÃO PAULO,DIADEMA,VILA CONCEIÇÃO,RUA CAETÉS 420,,09991-110,DANIELE SILVA,(11)4054-0313,info@pulsfog.com.br,http://www.pulsfog.com.br,Sim
AGRICULTURA,PVT MÁQUINAS AGRÍCOLAS LTDA,RIO GRANDE DO SUL,TAPEJARA,LINHA CALEGARI,RODOVIA RS-467 S/N,"KM 1,4",99950-000,MARCELO VARIZA,(54)3344-0057,contato@pvtagriculture.com.br,http://pvtagriculture.com.br/,Sim
AGRICULTURA,RAVEN DO BRASIL PARTICIPAÇÕES E SERVIÇOS TÉCNICOS LTDA.,SÃO PAULO,PAULÍNIA,BETEL,AVENIDA DOUTOR ROBERTO MOREIRA 4500,COND. CLIP RUA 1 328,13148-150,EDEN STRAUSS,(19)3305-5233,ravendobrasil@ravenind.com,http://www.ravendobrasil.com.br,Sim
AGRICULTURA,REALMAQ MÁQUINAS AGRÍCOLAS LTDA.- EPP,SÃO PAULO,RIBEIRÃO PRETO,VILA BRASIL,RUA CASA BRANCA 1241,,14075-570,LUCAS FERNANDO EZEQUIEL,(16)3626-0279,realmaq@realmaq.com,http://www.realmaq.com,Sim
AGRICULTURA,RENATO VEDANA. ME,RIO GRANDE DO SUL,FLORES DA CUNHA,INTERIOR,TRAVESSÃO ALFREDO CHAVES S/Nº,,95270-000,RENATO VEDANA,(54)3997-5225,renato.vedana@hotmail.com,http://sem site,Sim
AGRICULTURA,RENOVADORA DE CARRETAS MAISEVICZ LTDA - ME,PARANÁ,IRATI,SEDE,RODOVIA BR 277 S/N,KM 238,84508-899,AMÉLIA MAISEVICZ,(42)3422-2728,renovadoradecarretas@hotmail.com,http://www.renovadoradecarretas.com.br,Sim
AGRICULTURA,RICEFER EQUIPAMENTOS INOX LTDA.,RIO GRANDE DO SUL,GARIBALDI,TAMANDARÉ,RODOVIA RSC 470 S/N,KM 221.84,95720-000,RODRIGO RIZZI,(54)3463-8466,sac@ricefer.com.br,http://www.ricefer.com.br,Sim
AGRICULTURA,RODIMAQ COMÉRCIO DE MÁQUINAS AGRICOLAS LTDA-ME,RIO GRANDE DO SUL,PASSO FUNDO,SÃO CRISTOVÃO,RUA COXILHA 123,FUNDOS,99060-300,SILVIA DE ANDRADE FERRÃO,(54)3315-1886,rodimaqpf@yahoo.com.br,https://www.rodimaq.com.br/,Sim
AGRICULTURA,RODORIO TORNEARIA RIO GRANDE LTDA.-ME,PARANÁ,NOVA ESPERANÇA,JARDIM SHANGRI-LÁ,AVENIDA MERCOSUL 134,,87600-000,PAULO SIQUEIRA,(44)3252-4171,molasriogrande@hotmail.com,http://www.vagaosuper.com.br/,Sim
AGRICULTURA,ROHR MÁQUINAS LTDA.-ME,SANTA CATARINA,SÃO JOÃO DO OESTE,INTERIOR,"RODOVIA SC 472, Nº1355","KM 10,6 – LINHA BEATO ROQUE",89897-000,LAIRDES INES ROHR,(49)3636-1493,comercial@rohr.ind.br,http://www.rohr.ind.br,Sim
AGRICULTURA,ROSTER INDÚSTRIA DE MÁQUINAS E EQUIPAMENTOS EIRELI. EPP,RIO GRANDE DO SUL,NÃO-ME-TOQUE,CENTRO,RUA GETÚLIO VARGAS 833,PRÉDIO,99470-000,CAROLINE LEGRAMANDI,(54)3332-4885,vendas@roster.ind.br,https://www.rosterbrasil.ind.br/,Sim
AGRICULTURA,ROTOPLASTYC INDÚSTRIAS DE ROTOMOLDADOS LTDA.,RIO GRANDE DO SUL,CARAZINHO,COLÔNIA DONA JÚLIA,ESTRADA CARAZINHO XADREZ 80,KM 01,99500-000,GRACIELE LIBRELOTO,(54) 3331-6230,contato@rotoplastyc.com.br,http://www.rotoplastyc.com.br,Sim
AGRICULTURA,RUBEMAQ INDÚSTRIA E COMÉRCIO LTDA.,SANTA CATARINA,NOVA ITABERABA,INDUSTRIAL,RUA ERNESTO PIAZZA 517,,89818-000,RUBEN GERALDO DULLIUS,(49)3327-0303,atendimento@rubemaq.com.br,http://www.rubemaq.com.br,Sim
AGRICULTURA,RUGERI MEC-RUL S/A.,RIO GRANDE DO SUL,CAXIAS DO SUL,PANAZZOLO,RODOVIA BR-116 - S/N,"KM 153,2",95080-050,DENISE WERNER RUGERI,(54)3213-8800,rugeri@mec-rul.com.br,http://www.mec-rul.com.br,Sim
AGRICULTURA,RURALMAC INDUSTRIA E COMERCIO DE MAQUINAS EIRELI- ME,MINAS GERAIS,MANHUAÇU,POUSO ALEGRE,RUA GERALDO PEREIRA 120,GALPÃO,36904-079,JAQUELINE DIAS DORNELAS CARDOSO,(33)98404-7761,contato@ruralmac.com.br,https://ruralmac.com.br/#home,Sim
AGRICULTURA,SANGLARD & OLIVEIRA MÁQUINAS LTDA. ME,MINAS GERAIS,REDUTO,CENTRO,RODOVIA BR262 S/Nº,"KM 29,3",36920-000,KARINA DA COSTA FONSECA,(33)98433-9456,kadacostafonseca@gmail.com,http://Sem site,Sim
AGRICULTURA,SANTA IZABEL AGRO INDÚSTRIA LTDA.,SÃO PAULO,SÃO JOÃO DA BOA VISTA,DISTRITO INDUSTRIAL II,AVENIDA DOLORES MARTINS RUBINHO 925,,13877-757,WILSON BEZERRA,(19)3636-2100,santaizabel@santaizabel.ind.br,http://www.santaizabel.ind.br,Sim
AGRICULTURA,SATHYA MAQUINARIAS - EIRELI,SÃO PAULO,INDAIATUBA,PARK COMERCIAL DE INDAIATUBA,RUA JOAQUIM PUPO 492,,13347-447,ANTONIA VITTÓRIA ABALSAMO,(19)3843-2403,vendas@sathyamaquinarias.com,http://www.sathyacomercio.com/,Sim
AGRICULTURA,SAUR EQUIPAMENTOS S/A.,RIO GRANDE DO SUL,PANAMBI,ARCO-ÍRIS,AVENIDA PRESIDENTE KENNEDY 4025,,98280-000,RODRIGO STEFANINI,(55)3376-9300,comercial@saur.com.br,http://www.saur.com.br,Sim
AGRICULTURA,SC MÁQUINAS E IMPLEMENTOS AGRÍCOLAS LTDA,SANTA CATARINA,JARAGUÁ DO SUL,VILA CHARTRES,RUA JGS 010 WALDEMAR GUMZ 7500,CAIXA POSTAL 86,89251-970,PATRÍCIA BAHR,(47)3376-1860,marketing@scmaquinas.com,https://www.facebook.com/scmaquinasagricolas/,Sim
AGRICULTURA,SCHEMAQ INDÚSTRIA DE IMPLEMENTOS AGRÍCOLAS LTDA.,PARANÁ,PATO BRAGADO,PARQUE INDUSTRIAL 4,RODOVIA PR-495 S/N,KM 6,85948-000,JAIR COSTA,(45)3282-1297,vendas@schemaq.com.br,http://www.schemaq.com.br,Sim
AGRICULTURA,SCHUMACHER INDUSTRIAL LTDA.,RIO GRANDE DO SUL,CACHOEIRINHA,DISTRITO INDUSTRIAL,RUA MAURICIO SIROTSKY SOBRINHO 295,,94930-370,SABINE BAUMBACH,(51)3470-6900,info.na@groupschumacher.com,http://www.groupschumacher.com,Sim
AGRICULTURA,SCOTTECH INDÚSTRIA E COMÉRCIO DE MÁQS.E EQUIPAMENTOS INDUSTRIAIS LTDA.,SÃO PAULO,VINHEDO,VALE VERDE,RUA WALDEMAR CYRILLO ANGARTEN 50,LOTE F3C PISO SUP QD 0,13279-075,JOSE GUILHERME SCOTT,(19)3826-1613,vendas@scottech.com.br,http://www.scottech.com.br,Sim
AGRICULTURA,SEMECAT - SERRALHERIA E METALÚRGICA CATANDUVA LTDA.,SÃO PAULO,CATANDUVA,CONJ.P.COML.INDL.GIORDANO MESTRINELLI,RUA ABELARDO RODRIGUES Y. RODRIGUES 140,,15803-295,APARECIDA BARBARINA DE SIQUEIRA JOVEDI,(17)3531-1250,semecat@semecat.com.br,http://www.semecat.com.br,Sim
AGRICULTURA,"SER. MAC BRASIL-INDÚSTRIA, COM., IMP. E EXP. DE MÁQUINAS LTDA",RIO GRANDE DO SUL,FLORES DA CUNHA,SÃO GOTARDO,TRAVESSÃO GARIBALDI S/N,,95270-000,HUGO FERNANDO GONZALEZ,(54)3019-1157,sermac@sermacbrasil.com.br,http://www.sermacbrasil.com.br,Sim
AGRICULTURA,SETORIAL IRRIGAÇÃO COMERCIAL LTDA.,SÃO PAULO,LIMEIRA,BAIRRO DOS PIRES,RUA JOSÉ JORGE RODRIGUES 199,,13486-316,DIOMEDES PELLEGRINI TAMANI,(19)3441-2655,setorial@setorialirrigacao.com.br,http://www.setorialirrigacao.com.br,Sim
AGRICULTURA,SIDINEI APARECIDO DELEFRATE - EPP,SÃO PAULO,SALES OLIVEIRA,DISTRITO INDUSTRIAL,AVENIDA GERIBERTO THEODORO LIMA 611,,14660-000,FLAVIO ROGERIO BATISTA DA CRUZ,(16)3852-4142,gerben@gerben.com.br,https://www.gerben.com.br/,Sim
AGRICULTURA,"SILVA & LARA EQUIPS. AGR., IND. E METALURGICA LTDA.ME",PARANÁ,CIANORTE,JARDIM SANTA MÔNICA II,VIA VEREADOR DJALMA MAGALHÃES BARROS 13836,,87207-302,WILLIAM VILMAR DA SILVA,(44)3629-8283,visanorte@visanorte.com.br,http://www.visanorte.com.br,Sim
AGRICULTURA,SIM AGROINDUSTRIAL LTDA. - EPP,RIO GRANDE DO SUL,TAPEJARA,DISTRITO INDUSTRIAL,RODOVIA RS 463 S/N,"KM 3,5",99950-000,TALES G.DOS SANTOS,(54)3344-2636,sim@simagroindustrial.ind.br,http://empresa não possui site,Sim
AGRICULTURA,SIMIONATO IND. E COM. DE MAQ. E EQUIPS PARA AGRICULTURA LTDA. - ME,SANTA CATARINA,XANXERÊ,NOSSA SENHORA DE LOURDES,RUA ANTONIO MARCIO 90,SAIDA PARA BOM JESUS,89820-000,TAINÁ SIMIONATO,(49)3433-4562,simaq@simaqindustrial.com,https://simaqsuinos.blogspot.com/,Sim
AGRICULTURA,SMA METALÚRGICA LTDA. EPP,PARANÁ,MARINGÁ,PARQUE INDUSTRIAL,RUA PIONEIRO ARCIVIDI BRUSCHI 346,,87065-106,MAGNES RODRIGUES,(44)3265-1968,contato@smasilos.com.br,http://www.smasilos.com.br,Sim
AGRICULTURA,SOLLUS MECANIZAÇÃO AGRÍCOLA LTDA.,SÃO PAULO,ASSIS,DISTRITO INDUSTRIAL,AVENIDA DO NÍQUEL 600,,19812-040,KARINA SCUDELER,(18)3421-1100,sollus@sollusagricola.com.br,http://www.sollusagricola.com.br,Sim
AGRICULTURA,SOLOMAQ LTDA.-EPP,MINAS GERAIS,UBERABA,RECREIO DOS BANDEIRANTES,RUA ÁLVARO JACINTO DA CRUZ 160,,38040-530,KAMILLA MARTINS DE OLIVEIRA,(34)3336-3323,comercial@solomaq.com,http://www.solomaq.com,Sim
AGRICULTURA,SOUCY AMÉRICA DO SUL INDÚSTRIA E COMÉRCIO LTDA.,GOIÁS,GOIÂNIA,FAZENDA SANTA RITA,RODOVIA BR 060 S/Nª,KM 03 GALPAO01 SETOR 05,74397-840,FRANÇOIS JOSEPH ROCK MICHEL SOUCY,(62)3121-6000,sac.sads@soucy-group.com,https://www.lp.soucybrasil.com.br/,Sim
AGRICULTURA,STARA S/A. INDÚSTRIA DE IMPLEMENTOS AGRÍCOLAS,RIO GRANDE DO SUL,NÃO-ME-TOQUE,STARA,AVENIDA STARA 519,,99470-000,ROSANE VIAU,(54)3332-2800,stara@stara.com.br,http://www.stara.com.br,Sim
AGRICULTURA,STIHL FERRAMENTAS MOTORIZADAS LTDA.,RIO GRANDE DO SUL,SÃO LEOPOLDO,DISTRITO INDUSTRIAL,AVENIDA SÃO BORJA 3000,,93032-524,CLÁUDIO GUENTHER,(51)3579-8156,comunicacao@stihl.com.br,http://www.stihl.com.br,Sim
AGRICULTURA,SUL AMÉRICA MÁQUINAS AGRÍCOLA LTDA - ME,PARANÁ,PRANCHITA,INDUSTRIAL,"RUA PROJETADA B, S/N",LOTE 3 DA QUADRA 129,85730-000,FABIO ANTONIO VILLALBA,(46)3540-1020,sulamericaagricola@hotmail.com,https://sul-amrica-maquinas-agricolas.business.site,Sim
AGRICULTURA,SWZ INDÚSTRIA LTDA,MINAS GERAIS,SÃO SEBASTIÃO DO PARAÍSO,PARQUE INDUSTRIAL II,AVENIDA VEREADOR GABRIEL RAMOS DA SILVA 905,,37950-000,AMILTON FERNANDO BARONI,(35)3558-4046,pcpswzmaquinas@gmail.com,http://www.swzmaquinas.com.br,Sim
AGRICULTURA,TDI MÁQUINAS AGRÍCOLAS INDÚSTRIA E COMÉRCIO LTDA.,MINAS GERAIS,ARAGUARI,BEATRIZ,RUA CALIMERIO BORGES 160,,38446-287,CYNTHIA APARECIDA PEIXOTO,(34)3242-3717,contato@tdi.ind.br,http://www.tdimaquinas.com.br,Sim
AGRICULTURA,TECNOESSE INDÚSTRIA E COMÉRCIO LTDA.,GOIÁS,JATAÍ,AGROINDUSTRIAL,VIA SECUNDÁRIA S/N,QUADRA 03-LOTES 27/38-CAIXA POSTAL 441,75800-970,RAFAEL SOUZA,(64)3632-8000,tecnoesse@tecnoesse.com.br,https://www.tecnoesse.com.br,Sim
AGRICULTURA,TEKAL EQUIPAMENTOS PARA AVICULTURA LTDA - EPP,SÃO PAULO,BASTOS,PARQUE INDUSTRIAL,AVENIDA JACOB GERIS 155,,17690-00,ALESSANDRO DE JESUS VAL,(14)3478-2402,tekal@tekal.com.br,http://www.tekal.com.br,Sim
AGRICULTURA,TELAS BOTINHA LTDA.-ME,MINAS GERAIS,MANHUAÇU,PONTE DA ALDEIA,AVENIDA DOUTOR JORGE HANNAS 13,,36906-440,TATIANA DE SOUZA AGUIAR,(33)3331-5300,telasbotinha@yahoo.com.br,https://www.facebook.com/cepmaquinasrealeza/?locale=pt_br,Sim
AGRICULTURA,TIAGO MIRANDA DE FIGUEIREDO - ME,MINAS GERAIS,TRÊS PONTAS,CENTRO,AVENIDA DOUTOR JOÃO BATISTA REIS 91,,37190-000,TIAGO MIRANDA DE FIGUEIREDO,(35)3265-1278,rodomoto@rodomoto.com.br,http://www.rodomoto.com.br,Sim
AGRICULTURA,TORNEARIA E MECÂNICA MASIERO EIRELI. ME,SANTA CATARINA,DESCANSO,CENTRO,RUA THOMAS KOPROSKI 115,,89910-000,GUSTAVO HENRIQUE MASIERO,(49)9971-3327,torneariamasiero@gmail.com,https://torneariaemecanicamasieroeireli.negocio.site/,Sim
AGRICULTURA,TRADO EQUIPAMENTOS E SERVIÇOS LTDA.-EPP,MINAS GERAIS,CONTAGEM,CIDADE INDUSTRIAL,RUA ANTONIO GONÇALVES NETO 110,PARTE,32210-150,ALEXANDRE MISK NETO,(31)3333-7933,vendas@trado.com.br,http://www.trado.com.br,Sim
AGRICULTURA,TRAMONTINI MÁQUINAS LTDA.,RIO GRANDE DO SUL,VENÂNCIO AIRES,DISTRITO INDUSTRIAL,RODOVIA RSC 453 - 3737,KM 2 - CAIXA POSTAL 66,95800-000,JULIELE TRAMONTINI,(51)3738-3100,contato@tramontini.com.br,http://www.tramontini.com.br,Sim
AGRICULTURA,TREVISAN EQUIPAMENTOS AGRO-INDUSTRIAIS LTDA,PARANÁ,PALOTINA,CENTRO,AVENIDA INDEPENDÊNCIA 2168,,85950-000,KATIUSCI B. VENDRAME,(44)3649-1754,trevisan@trevisan.ind.br,http://www.trevisan.ind.br,Sim
AGRICULTURA,TRITON FERTILANCE MÁQUINAS AGRÍCOLAS LTDA,SANTA CATARINA,LUZERNA,LOTEAMENTO SÃO JOÃO,RUA VIGÁRIO FREI JOÃO 1839,,89609-000,MARCIO LUIS DALLA LANA,(49)3551-2900,triton@tritonmaquinas.com.br,http://www.tritonfertilance.com.br,Sim
AGRICULTURA,TRITON MÁQUINAS AGRÍCOLAS LTDA.,SANTA CATARINA,LUZERNA,CENTRO,RUA DOIS IRMÃOS 263,CAIXA POSTAL 31,89609-000,MÁRCIO LUIS DALLA LANA,(49)3551-2900,triton@tritonmaquinas.com.br,http://www.tritonmaquinas.com.br,Sim
AGRICULTURA,TRIVELATO INDÚSTRIA DE GERADORES LTDA.-ME,MINAS GERAIS,UBERLÂNDIA,TIBERY,RUA LONDRES 1324,,38405-080,CARLOS ROBERTO TRIVELATO,(34)3213-6464,comercial@trivellatoenergiarenovavel.com.br,http://www.trivelatobiogas.com.br,Sim
AGRICULTURA,TROMINK INDUSTRIAL LTDA.,RIO GRANDE DO SUL,PANAMBI,DISTRITO INDUSTRIAL,AVENIDA DOS IMIGRANTES 1075,,98280-000,GILIANE TROST BRANDT,(55)3375-7200,vendas@tromink.com.br,http://www.tromink.com.br,Sim
AGRICULTURA,TROPICAL FOOD MACHINERY LTDA.,MINAS GERAIS,POUSO ALEGRE,DISTRITO INDUSTRIAL,AVENIDA DAS QUARESMEIRAS 201,,37550-001,CÉLIO ELIÉZER LACERDA FERREIRA,(35)2102-4304,info@tropicalfood.net,http://www.tropicalfood.com.br,Sim
AGRICULTURA,TRUCKVAN INDÚSTRIA E COMÉRCIO LTDA.,SÃO PAULO,GUARULHOS,JARDIM ÁLAMO,"RODOVIA PRESIDENTE DUTRA S/N KM 206,6","ESTRADA VELHA GUARULHOS-ARUJÁ, 950",07250-155,JOSÉ AUGUSTO MARINHO,(11)2635-1133,truckvan@truckvan.com.br,http://www.truckvan.com.br,Sim
AGRICULTURA,TSA INDÚSTRIA E COMÉRCIO DE PEÇAS E SERVIÇOS LTDA-EPP,PARÁ,SANTARÉM,URUMARI,AVENIDA CURUÁ UNA 2291,FUNDOS,68020-650,ANGLISON BRUNO BRITO MONTEIRO,(93)3522 1084,contato@tsaindustria.com.br,http://www.tsaindustria.com.br,Sim
AGRICULTURA,TYTAN AGRICULTURE LTDA,PARANÁ,SANTO ANTONIO DO SUDOESTE,ARARAS,RODOVIA PR 481 S/Nº,,85710-000,GEORGE GABRIEL HAUBERT,(46)2563-1123,vendas@tytanagriculture.com.br,http://www.tytanagriculture.com.br,Sim
AGRICULTURA,UCA MÁQUINAS E IMPLEMENTOS AGRÍCOLAS LTDA. ME,SÃO PAULO,RIBEIRÃO PRETO,QUINTINO FACCI I,RUA CAMPINAS 2033,,14077-190,LUCAS PAULIN CAPACLE,(16)3969-3300,vendas@ucaimplementos.com.br,http://www.ucaimplementos.com.br,Sim
AGRICULTURA,UNIFORT MÁQUINAS AGRÍCOLA LTDA. ME,PARANÁ,PRANCHITA,INDUSTRIAL,RUA TIBAGI 1003,,85730-000,LIANDRO FEROLDI,(46)99925-0821,unifortequipamentosagricolas@gmail.com,http://sem site,Sim
AGRICULTURA,VALMONT INDÚSTRIA E COMÉRCIO LTDA.(VALLEY),MINAS GERAIS,UBERABA,DISTRITO INDUSTRIAL I,AVENIDA FRANCISCO PODBOY 1600,,38056-640,FÁTIMA PAULINO,(34)3318-9038,comercial@valmont.com.br,http://www.valmont.com.br,Sim
AGRICULTURA,VANTEC INDÚSTRIA DE MÁQUINAS LTDA.,SANTA CATARINA,XANXERÊ,NOSSA SENHORA DE FÁTIMA,AVENIDA LA SALLE 2040,INDÚSTRIA,89820-000,JULIANO TROMBETA,(49)3441-5200,vantec@vantec.ind.br,http://www.vantec.ind.br,Sim
AGRICULTURA,VEIGRO INDÚSTRIA DE MÁQUINAS E EQUIPAMENTOS LTDA.-EPP,RIO GRANDE DO SUL,CAXIAS DO SUL,FORQUETA,RODOVIA RS-122 Nº 2022,"KM 66,2",95115-550,ADRIANO MUSSOI,(54)3206-1504,veigro1973@hotmail.com,http://sem site,Sim
AGRICULTURA,VENETO INDUSTRIA DE MAQUINAS EIRELI - EPP,RIO GRANDE DO SUL,FLORES DA CUNHA,INTERIOR,ESTRADA DAS INDUSTRIAS S/N,LAGOA BELLA,95270-000,DAIANE MARINI,(54)3208-3555,veneto@veneto.ind.br,http://www.veneto.ind.br,Sim
AGRICULTURA,VERSÁTIL INDUSTRIAL AGRÍCOLA LTDA.-EPP,RIO GRANDE DO SUL,TUCUNDUVA,RS 305,RODOVIA RS 305 - S/N,KM 14,98930-000,FERNANDO DE CARLI,(55)3542-2103,versatil@versatilagricola.com.br,http://www.versatilagricola.com.br/,Sim
AGRICULTURA,VICON MÁQUINAS AGRÍCOLAS LTDA.,SÃO PAULO,COTIA,PARQUE ALEXANDRE,RUA DOUTOR LADISLAU RETTI 1399,,06714-150,ADOLFO HOROWICZ,(11)4617-8040,vicon@vicon.com.br,http://www.vicon.com.br,Sim
AGRICULTURA,VN MÁQUINAS INDÚSTRIA E COMÉRCIO LTDA,MINAS GERAIS,VARGINHA,REZENDE,AVENIDA FRANCISCO GONÇALVES VALLIM 800,,37062-200,GRAZIELE FERNANDES DE OLIVEIRA,(35)3222-8200,vnmaquinas@vnmaquinas.com.br,https://vnmaquinas.com.br,Sim
AGRICULTURA,WATANABE INDÚSTRIA E COMÉRCIO DE MÁQUINAS LTDA.,PARANÁ,CASTRO,DISTRITO INDUSTRIAL,RODOVIA PR 151 S/N,"KM 281,6",84165-700,MILTON KAORU WATANABE,(42)3232-4466,atendimento@watanabe.com.br,http://www.watanabe.com.br,Sim
AGRICULTURA,WD MASTER INDÚSTRIA E COMÉRCIO LTDA - EPP,RIO GRANDE DO SUL,SÃO LOURENÇO DO SUL,SEXTO DISTRITO,ESTRADA RS 265 S/N,KM 24 BOA VISTA,96170-000,ERONI WIEGAND,(53)3611-8095,comercial@indwdmaster.com.br,http://www.wdmaster.com.br,Sim
AGRICULTURA,WERNER IMPLEMENTOS AGRÍCOLA LTDA - EPP,SANTA CATARINA,CAMPO ERÊ,INDUSTRIAL,RODOVIA SC-473 Nº 924,,89980-000,PRADEMIR ANTONIO WERNER,(49)3655-1011,admwerner@werner.ind.br,http://www.lexicarbrasil.com.br/werner,Sim
AGRICULTURA,WINCKIEEL INDÚSTRIA DE EQUIPAMENTOS ELÉTRICOS AGROINDUSTRIAIS LTDA.EPP,RIO GRANDE DO SUL,PANAMBI,VILA NOVA,RUA BENTO GONÇALVES 500,TERREO,98280-000,JOÃO MOIZES WINCK,(55)3375-1226,winckieel@winckieel.com.br,https://www.winckieel.com.br/,Sim
AGRICULTURA,XMOBOTS AEROESPACIAL E DEFESA LTDA-EPP,SÃO PAULO,SÃO CARLOS,CENTRO,RODOVIA WASHINGTON LUIZ 738,KM 226,13571-291,THATIANA MILOSO,(16)99176-4417,contato@xmobots.com.br,https://xmobots.com.br/,Sim
AGRICULTURA,YANMAR SOUTH AMERICA INDÚSTRIA DE MÁQUINAS LTDA.,SÃO PAULO,INDAIATUBA,DISTRITO INDUSTRIAL DOMINGOS GIOMI,RUA EDUARDO BORSARI 1595,,13347-320,THAÍS BONITO BRIGATTO,(19)3801-8978,Igor_souto@yanmar.com,http://www.yanmar.com.br,Sim
AGRICULTURA,ZONTAINOX INDÚSTRIA DE MÁQUINAS EIRELI - EPP,MINAS GERAIS,VISCONDE DO RIO BRANCO,DUCÍLIA CARONE,RUA GERALDO PEIXOTO FILHO 140,,36520-000,EVERALDO JOSÉ ZONTA,(32)3551-1369,contato@zontainox.com.br,http://www.zontainox.com.br,Sim
AGRICULTURA,4TRUCK INDÚSTRIA DE IMPLEMENTOS RODOVIÁRIOS LTDA.,SÃO PAULO,GUARULHOS,CIDADE ARACILIA,RUA ROBERTO VENTUROLE 898,,07250-015,OSMAR AUGUSTO DE OLIVEIRA JR.,(11)2446-5000,vendas3@4truck.com.br,http://www.4truck.com.br,Não
AGRICULTURA,A. A. VERONA & CIA. LTDA. - ME,SÃO PAULO,VISTA ALEGRE DO ALTO,ÁREA INDUSTRIAL,AVENIDA MARGINAL 465,,15920-000,ADRIANO ADIVAL VERONA,(16)3287-9999,metaluragicaverona@metalurgicaverona.com,http://www.metalurgicaverona.com,Não
AGRICULTURA,A. L. FIORESE - EPP,PARANÁ,COLOMBO,CENTRO,RUA ORLANDO CECCON 202,TERREO,83414-510,SILVIA FIORESE,(41)99217-4770,malfi@malfi.com.br,http://www.malfi.com.br,Não
AGRICULTURA,A. N. MORELATTO - INDÚSTRIA E COMÉRCIO DE EQUIPAMENTOS AVÍCOLAS. EPP,PARANÁ,PALOTINA,CENTRO,AVENIDA INDEPENDÊNCIA 1626,,85950-000,ANDERSON NEI MORELATTO,(44)3649-1515,vendas@morelatto.com.br,http://www.morelatto.com.br,Não
AGRICULTURA,"A.C.D.N. ESTUFAS- FABRICAÇÃO, COM. E MONT DE ESTUFAS AGR. LTDA - EPP",SÃO PAULO,HOLAMBRA,BORDA DA MATA,RODOVIA SP 107-KM 30 S/Nº,QUADRA B LOTE 7,13825-000,FRANCISCO NETO,(19)3802-3132,financeiro@acdn.com.br,http://www.acdn.com.br,Não
AGRICULTURA,A3 INDÚSTRIA DE MÁQUINAS AGRÍCOLAS LTDA. ME,SÃO PAULO,MARÍLIA,JARDIM SANTA ANTONIETA,AVENIDA ANTONIETA ALTENFELDER 2565,,17512-130,DIEGO SERAFIM,(14)3367-2990,contato@a3equipamentos.com.br,http://www.a3equipamentos.com.br,Não
AGRICULTURA,AB RODOFORT S/A - IMPLEMENTOS RODOVIÁRIOS,SÃO PAULO,SUMARÉ,JARDIM SÂO FRANCISCO (NOVA VENEZA),RODOVIA ANHANGUERA (SP-330) S/Nº,"KM 108,05",13181-030,CARLOS ROCHA,(19)3770-2200,marketing@rodofortguerra.com.br,https://www.rodofortguerra.com.br/,Não
AGRICULTURA,AC - INDÚSTRIA E COMÉRCIO DE PENEIRAS LTDA. ME,SANTA CATARINA,JOAÇABA,CRUZEIRO DO SUL,RUA RODOLFO LINDER 596,,89600-000,CELSO BOGONI,(49)3521-2476,contato@acpeneiras.com.br,http://www.acpeneiras.com.br,Não
AGRICULTURA,ACEARIA FREDERICO MISSNER LTDA,SANTA CATARINA,LUIS ALVES,BAIXO MAXIMO,RUA FREDERICO CARLOS AUGUSTO MISSNER 86,,89128-000,JOSÉ AUGUSTO GAIO,(47)3377-8700,comercial@afm.com.br,http://www.afm.com.br,Não
AGRICULTURA,AÇOMAQ INDÚSTRIA E COMÉRCIO LTDA - ME,SANTA CATARINA,SAUDADES,CENTRO,AVENIDA BRASIL 949,INDÚSTRIA,89868-000,PEDRINHO GERHARDT,(49)3334-0279,aco.maq@hotmail.com,https://www.facebook.com/pages/category/machine-shop/a%c3%a7omaq-m%c3%a1quinas-2904195189609073/,Não
AGRICULTURA,AÇOS FUTURA INDÚSTRIA E COMÉRCIO LTDA - EPP,PARANÁ,COLOMBO,ARRUDA,RUA RODOLFO CAMARGO 98,BARRACÃO B,83401-002,RÉGIS BOLSI,(41)3055-7007,contato@agrobolsi.com.br,https://agrobolsi.com.br/,Não
AGRICULTURA,ADÃO HÉLIO DOS REIS. ME,MINAS GERAIS,MARTINS SOARES,POUSO ALEGRE,RODOVIA MG 108 S/Nº,GALPÃO,36972-000,PRISCILA REIS DE ALMEIDA,(33)98404-0643,masterimplementosagricola@gmail.com,https://www.facebook.com/masterimplementos/?locale=pt_br,Não
AGRICULTURA,ADERBAL PASSAMAI - CPF 195.801.697-72 - EPP,MINAS GERAIS,MURIAÉ,FRANCO SUÍÇO,AVENIDA ALTINO RODRIGUES PEREIRA 1156,,36886-160,ADERBAL PASSAMAI,(32)3721-9061,agrimaqcortedobra@gmail.com,https://m.facebook.com/profile.php?id=1760022340951023,Não
AGRICULTURA,ADRIANO HAMM - ME.,SANTA CATARINA,ITUPORANGA,RIO DO NORTE,"ESTRADA GERAL RIO DO NORTE, S/N",GALPÃO / CAIXA POSTAL 81,88400-000,ADRIANO HAMM,(47) 9153-3081,metalurgicahamm@hotmail.com,http://a empresa não possui site,Não
AGRICULTURA,ADW EQUIPAMENTOS INDUSTRIAIS LTDA. - EPP,SÃO PAULO,ITAQUAQUECETUBA,QUINTA DA BOA VISTA,RUA FLOR DE LIS 1052,,08597-620,TATIANE MATTER,(11)2312-0283,vendas@airdraw.com.br,https://www.airdraw.com.br/,Não
