Transversal_Sector,Company,State,City,Address,Complement,Neighborhood,Zip_Code,Contact,Telephone,E_Mail,Website_URL,Paid,Extra_Info
FERRAMENTARIA E MODELAÇÃO,DIGISYSTEM INDÚSTRIA DE SISTEMAS ELETRÔNICOS LTDA-EPP,PARANÁ,CURITIBA,RUA ARION NIEPCE DA SILVA 29,,PORTÃO,80610-310,RITA DE CÁSSIA FOGGIATTO TAMANINI,(41)3345-6169,financeiro@digisystemeletro.com.br,http://www.digisystemeletro.com.br,Não,CNPJ   75178780000163   Pasta   4051   Nº Associação   0   Data de Fundação   01/02/1981   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
FERRAMENTARIA E MODELAÇÃO,DMA INDÚSTRIA E COMÉRCIO DE PLÁSTICOS E MOLDES LTDA. EPP,RIO GRANDE DO SUL,CAXIAS DO SUL,RUA NEREU PRESTES 589,,CRISTO REDENTOR,95086-240,CHARLES DONADA,(54)3419-4579,dmatech@dmatech.com.br,http://www.dmatech.com.br,Não,CNPJ   14576163000121   Pasta   18031   Nº Associação   Data de Fundação   04/11/2011   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
FERRAMENTARIA E MODELAÇÃO,DNCER INDÚSTRIA E COMÉRCIO LTDA,RIO DE JANEIRO,ITABORAÍ,RUA PREFEITO JONATHAS PEDROSA 60 A,JARDIM PLANALTO,MANILHA,24800-001,SIMONE DA SILVA GEVIZIER,(21)3638-4400,duracer@duracer.com.br,http://www.duracer.com.br,Não,CNPJ   03579428000129   Pasta   16147   Nº Associação   Data de Fundação   30/12/1999   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
FERRAMENTARIA E MODELAÇÃO,DOIS PRA UM LTDA. EPP,SANTA CATARINA,FLORIANÓPOLIS,RODOVIA JOSÉ CARLOS DAUX 600,PARQUE TECNOLÓGICO ALFA,JOÃO PAULO,88030-000,ALEXANDRE SANTOS TUROZI,(48)3024-5121,comercial@doispraum.com.br,http://www.doispraum.com.br,Não,CNPJ   10737638000163   Pasta   19490   Nº Associação   Data de Fundação   02/04/2009   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
FERRAMENTARIA E MODELAÇÃO,DOLBLES DO BRASIL IND. E COM. DE MÁQUINAS E FERRAMENTAS EIRELI - ME,PARANÁ,CAMPO LARGO,RUA PAULO BIANCO 575,,BOTIATUVA,80602-120,WELLENGTON GONÇALVES,(41)3292-6518,vendas2@estamptech.com.br,http://www.dolbles.com.br,Não,CNPJ   09050282000106   Pasta   17563   Nº Associação   Data de Fundação   15/08/2007   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
FERRAMENTARIA E MODELAÇÃO,DORVO INDÚSTRIA E COMÉRCIO LTDA.,RIO GRANDE DO SUL,PORTO ALEGRE,RUA PIAUÍ 96,,SANTA MARIA GORETTI,91030-320,NESTOR FROEDER,(51)3343-5987,dorvo@dorvo.com.br,http://www.dorvo.com.br,Não,CNPJ   03398024000139   Pasta   12521   Nº Associação   Data de Fundação   03/09/1999   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
FERRAMENTARIA E MODELAÇÃO,D-TEC MOLDES LTDA. EPP,SÃO PAULO,LIMEIRA,AVENIDA RIO CLARO 166,A,JARDIM SANTANA,13484-290,EDSON SCHULZ,(19)3442-1573,edson@dtecmoldes.com.br,http://www.dtecmoldes.com.br,Não,CNPJ   12926107000144   Pasta   14254   Nº Associação   Data de Fundação   18/11/2010   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
FERRAMENTARIA E MODELAÇÃO,DUMOLD FERRAMENTARIA LTDA. - ME,SANTA CATARINA,SÃO BENTO DO SUL,RODOVIA SC 418 Nº 2832,,CRUZEIRO,89286-455,ROGÉRIO DUMS,(47)3635-0212,dumold@uol.com.br,http://sem site,Não,CNPJ   01212390000126   Pasta   13381   Nº Associação   Data de Fundação   02/05/1996   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
FERRAMENTARIA E MODELAÇÃO,DURIT BRASIL LTDA.,BAHIA,SIMÕES FILHO,VIA DE PENETRAÇÃO III 519,,CIA,43700-000,RICARDO LUCAS,(71)2106-9544,comercial@durit.com.br,https://www.durit.com/pt/,Não,CNPJ   13455068000107   Pasta   13870   Nº Associação   Data de Fundação   18/04/1984   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
FERRAMENTARIA E MODELAÇÃO,D'ZAINER PRODUTOS PLÁSTICOS LTDA,RIO GRANDE DO SUL,CAXIAS DO SUL,RUA DOS TANGARÁS 1637,,SANTA FÉ,95047-570,VITOR HOGO POLO,(54)2992-8701,dzainer@dzainer.com.br,http://www.dzainer.com.br,Não,CNPJ   73960874000164   Pasta   19556   Nº Associação   Data de Fundação   28/12/1993   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
FERRAMENTARIA E MODELAÇÃO,EDEA BRASIL LTDA. EPP,PARANÁ,SÃO JOSÉ DOS PINHAIS,RUA ANTÔNIO MALLON 199,,ARUJÁ,83090-212,JOSÉ CESAR FELIPE,(41)3282-7801,comercial@edeabrasil.com.br,http://www.edeabrasil.com.br,Não,CNPJ   06293934000145   Pasta   19665   Nº Associação   Data de Fundação   19/05/2004   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
FERRAMENTARIA E MODELAÇÃO,ELIANE PALHARES DE ALMEIDA CPF: 630.446.256-53. EPP,MINAS GERAIS,BELO HORIZONTE,AVENIDA HERÁCLITO MOURÃO DE MIRANDA 2841,GALPÃO 01,SANTA TEREZINHA,31365-203,MÁRIO PALHARES,(31)3476-2525,contato@grupooiram.com.br,http://www.grupooiram.com.br,Não,CNPJ   03055013000156   Pasta   19783   Nº Associação   Data de Fundação   17/11/1998   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
FERRAMENTARIA E MODELAÇÃO,ELITE INDÚSTRIA DE MATRIZES LTDA.,RIO GRANDE DO SUL,CAXIAS DO SUL,RUA DAS ROSAS 2039,,DESVIO RIZZO,95110-680,DANIELA BATASSINI,(54)3013-5663,elite@elitematrizes.com.br,http://www.elitematrizes.com.br,Não,CNPJ   00466209000145   Pasta   6514   Nº Associação   0   Data de Fundação   02/03/1995   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
FERRAMENTARIA E MODELAÇÃO,ELRET INDUSTRIA DE PECAS E FERRAMENTARIA LTDA,SÃO PAULO,SÃO PAULO,RUA DOUTOR EDGAR MAGALHÃES NORONHA 628,,VILA NOVA YORK,03480-000,EDUARDO DA SILVEIRA ZAFFANI,(11)2721-3283,atendimento@elret.com.br,http://www.elret.com.br,Não,CNPJ   06264944000152   Pasta   16059   Nº Associação   Data de Fundação   22/04/2004   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
FERRAMENTARIA E MODELAÇÃO,ENGEMOLDES FERRAMENTARIA E INJEÇÃO LTDA. EPP,PARANÁ,CURITIBA,RUA O BRASIL PARA CRISTO 1637,,BOQUEIRÃO,81650-110,MILTON KNEBEL,(41)3327-0566,engemoldes@engemoldes.com.br,http://www.engemoldes.com.br,Não,CNPJ   04759131000108   Pasta   19828   Nº Associação   Data de Fundação   04/10/2001   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
FERRAMENTARIA E MODELAÇÃO,ENGETEAM SISTEMAS INDUSTRIAIS E AUTOMAÇÃO LTDA.,MINAS GERAIS,CONTAGEM,VIA EXPRESSA DE CONTAGEM 3350,,ÁGUA BRANCA,32370-485,MARCOS VIDO,(31)2511-8802,comercial@engeteam.com,http://www.engeteam.com,Não,CNPJ   09665179000170   Pasta   16604   Nº Associação   Data de Fundação   30/06/2008   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
FERRAMENTARIA E MODELAÇÃO,EQUIMAFER MÁQUINAS E FERRAMENTAS LTDA. - EPP,SANTA CATARINA,BLUMENAU,RUA DOUTOR PEDRO ZIMMERMANN 5376,,ITOUPAVA CENTRAL,89068-000,OLIVER M. SILVA,(47)3337-2777,equimafer@equimafer.ind.br,http://www.equimafer.ind.br,Não,CNPJ   00850622000109   Pasta   5099   Nº Associação   0   Data de Fundação   26/09/1995   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
FERRAMENTARIA E MODELAÇÃO,ESTAMPO TEC INDÚSTRIA E COMÉRCIO LTDA.,SÃO PAULO,GUARULHOS,AVENIDA NOVO BRASIL 220,,CUMBICA,07221-070,ROSELI MIRANDA,(11)2487-2977,comercial@estampotec.com.br,https://estampotec.com.br/,Não,CNPJ   64999527000154   Pasta   5206   Nº Associação   2978   Data de Fundação   19/12/1990   Data de Associação   06/06/2002   Data de Desligamento   21/03/2016   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
FERRAMENTARIA E MODELAÇÃO,EUROMOLDES INDÚSTRIA DE MATRIZES LTDA. EPP,RIO GRANDE DO SUL,CAXIAS DO SUL,RUA SANTO DALFOVO 403,,PANAZZOLO,95080-330,LEANDRO BIZOTTO,(54)3212-7423,euromoldes@euromoldes.com.br,http://www.euromoldes.com.br,Não,CNPJ   05861123000130   Pasta   19831   Nº Associação   Data de Fundação   26/08/2003   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
FERRAMENTARIA E MODELAÇÃO,FAE MATRIZES E DISPOSITIVOS LTDA.- EPP,RIO GRANDE DO SUL,CAXIAS DO SUL,RUA JOÃO DE ROSS 367,,ESPLANADA,95096-136,LEANDRO FAE,(54)3041-3833,fae@faematrizes.com.br,http://www.faematrizes.com.br,Não,CNPJ   87790317000157   Pasta   3643   Nº Associação   0   Data de Fundação   10/01/1981   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
FERRAMENTARIA E MODELAÇÃO,FAGMOL INDÚSTRIA E COMÉRCIO LTDA,SÃO PAULO,AMERICANA,RUA DO SERRALHEIRO 110,,JARDIM INDUSTRIAL WERNER PLAAS,13478-731,KARINA GHIRALDI SOARES,(19)3478-1206,fagmol@fagmol.com.br,http://www.fagmol.com.br,Não,CNPJ   54896139000194   Pasta   6370   Nº Associação   0   Data de Fundação   01/10/1992   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
FERRAMENTARIA E MODELAÇÃO,FAREDE INJETADOS PLÁSTICOS E FERRAMENTARIA LTDA.,SÃO PAULO,SÃO PAULO,RUA ULISSES CRUZ 921,TÉRREO,TATUAPÉ,03077-000,IZILDA BARRANCO PIRES,(11)2093-7099,vendas@farede.com.br,http://www.farede.com.br,Não,CNPJ   74547514000106   Pasta   14936   Nº Associação   Data de Fundação   22/03/1994   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
FERRAMENTARIA E MODELAÇÃO,FARPA INDÚSTRIA DE MÁQUINAS E EQUIPAMENTOS LTDA. - ME,SANTA CATARINA,TIMBÓ,RODOVIA AE 477 A Nº 3275,KM 2 GALPÃO,DAS CAPITAIS,89120-000,MARCOS JANKE,(47)3382-8818,farpa@tpa.com.br,https://farpa.ind.br/,Não,CNPJ   12640396000110   Pasta   14045   Nº Associação   Data de Fundação   06/10/2010   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
FERRAMENTARIA E MODELAÇÃO,FAST PARTS PROTÓTIPOS LTDA.,SANTA CATARINA,JOINVILLE,RUA MANOEL DA LUZ FONTES 33,,COSTA E SILVA,89219-220,RICARDO BERALDO,(47)2101-7777,fastparts@fastparts.com.br,http://www.fastparts.com.br,Não,CNPJ   02251646000177   Pasta   13604   Nº Associação   Data de Fundação   06/11/1997   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
FERRAMENTARIA E MODELAÇÃO,FBM - FÁBRICA BRASILEIRA DE MOLDES LTDA. EPP,SANTA CATARINA,JOINVILLE,RUA BRUNO GERMANO PONICK 184,,BOM RETIRO,89223-230,ANGELA ZANANDREA LAZARETI,(47)3043-5050,recepcao@fbmoldes.com.br,http://www.fbmoldes.com.br,Não,CNPJ   14872708000147   Pasta   13816   Nº Associação   Data de Fundação   12/01/2012   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
FERRAMENTARIA E MODELAÇÃO,FCR MOLDES METÁLICOS VALINHOS LTDA-ME,SÃO PAULO,VALINHOS,RUA OROZIMBO MAIA 178,,VILA SONIA,13274-000,CLAUDIO CRISTIANO MAROSTICA,(19)4117-1713,fcrmoldes@fcrmoldes.com.br,http://www.fcrmoldes.com.br,Não,CNPJ   12263399000182   Pasta   15288   Nº Associação   Data de Fundação   07/07/2010   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
FERRAMENTARIA E MODELAÇÃO,FEHUER INDÚSTRIA E COMÉRCIO DE FERRAMENTAS LTDA,SÃO PAULO,DIADEMA,RUA NEUZA 554,,JARDIM CANHEMA,09941-420,SONIA CRISTINA MENDONZA BRENAL,(11)4075-2999,fehuer@fehuer.com.br,http://http://www.fehuer.com.br,Não,CNPJ   51980183000190   Pasta   17263   Nº Associação   Data de Fundação   18/10/1982   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
FERRAMENTARIA E MODELAÇÃO,FEIC FERRAMENTARIA INDÚSTRIA E COMÉRCIO LTDA.,SÃO PAULO,SALTO,ROD ENGENHEIRO ERMENIO DE OLIVEIRA PENTEADO 1300,GALPÃO B,JOANA LEITE,13329-400,VALDIR BENEDITO BALAN,(19)3936-8377,adm@feicferramentaria.com.br,http://www.feicferramentaria.com.br,Não,CNPJ   00030196000167   Pasta   5370   Nº Associação   0   Data de Fundação   05/07/1994   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
FERRAMENTARIA E MODELAÇÃO,FEMAP - FERRAMENTAS LTDA,SÃO PAULO,RIO CLARO,AVENIDA 14 2441,,JARDIM SÃO PAULO,13503-018,MARCIO ROBERTO ZANGIACOMO,(19)3533-9603,femapferramentaria@uol.com.br,http://www.femapferramentaria.com.br,Não,CNPJ   09293405000130   Pasta   16125   Nº Associação   Data de Fundação   27/11/2007   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
FERRAMENTARIA E MODELAÇÃO,FEMAX COMERCIAL E INDUSTRIAL LTDA.EPP,SÃO PAULO,PINDAMONHANGABA,RUA CARMEN MIRANDA 180,,BELA VISTA,12412-410,FABRICIO ROCHA HOMEM DE MELO,(12)3645-2996,femaxind@femaxind.com.br,http://www.femaxind.com.br,Não,CNPJ   03880776000131   Pasta   14814   Nº Associação   Data de Fundação   12/06/2000   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
FERRAMENTARIA E MODELAÇÃO,FEMES FERRAMENTARIA E MÁQUINAS ESPECIAIS LTDA,SÃO PAULO,VÁRZEA PAULISTA,AVENIDA PACAEMBU 1240,,JARDIM PAULISTA,13222-000,MARCELO VIDAO MOURÃO,(11)4606-3015,femes@femes.com.br,http://www.femes.com.br,Não,CNPJ   66940792000192   Pasta   17091   Nº Associação   Data de Fundação   25/09/1991   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
FERRAMENTARIA E MODELAÇÃO,FENIX - FERRAMENTARIA E MODELAÇÃO LTDA - EPP,MINAS GERAIS,ITAÚNA,RUA JACINTO FERREIRA 287,,VILA TAVARES,35680-070,HYRGUER ALOISIO COSTA,(37)3243-4914,hyrguer@modelacaofenix.com.br,http://www.modelacaofenix.com.br,Não,CNPJ   05785780000146   Pasta   15446   Nº Associação   Data de Fundação   24/07/2003   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
FERRAMENTARIA E MODELAÇÃO,FEP USINAGEM LTDA.,SÃO PAULO,SOROCABA,RUA DOUTOR ALVIM TEIXEIRA AGUIAR 95,,ÉDEN,18087-000,RENATA HELENA MORETTO CAUS,(15)3238-9900,financeiro@fepextrusao.com.br,http://www.fepextrusao.com.br,Não,CNPJ   00549661000170   Pasta   5371   Nº Associação   0   Data de Fundação   27/03/1995   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
FERRAMENTARIA E MODELAÇÃO,FERMAX INDÚSTRIA METALÚRGICA LTDA.,RIO GRANDE DO SUL,CAXIAS DO SUL,RUA GIACOMO ZATTI 1703,,NOSSA SENHORA DE FÁTIMA,95043-290,TELMO BASSOS,(54)3025-3780,fermax@fermax-rs.com.br,http://www.fermax-rs.com.br,Não,CNPJ   07842372000104   Pasta   13813   Nº Associação   Data de Fundação   16/02/2006   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
FERRAMENTARIA E MODELAÇÃO,FEROSÃO J.C.R. INDÚSTRIA E COMÉRCIO LTDA.,SÃO PAULO,SÃO BERNARDO DO CAMPO,RUA ELISHA OTIS 650,GALPÃO 01,COOPERATIVA,09852-075,JOSÉ ROBERTO ANDREATTA,(11)2191-6300,suporte@ferosao.com.br,http://www.ferosao.com.br,Não,CNPJ   71767693000190   Pasta   13817   Nº Associação   Data de Fundação   11/06/1993   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
FERRAMENTARIA E MODELAÇÃO,FER-POSS INDÚSTRIA METALÚRGICA LTDA,SÃO PAULO,LIMEIRA,RUA PERCIO MACHADO GOMES 84,,JARDIM ANHANGUERA,13487-186,JOSÉ ROBERTO PASTRELLO,(19)3451-6260,ferposs@limeira.com.br,http://www.ferposs.com.br,Não,CNPJ   68308261000107   Pasta   5373   Nº Associação   0   Data de Fundação   03/09/1992   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
FERRAMENTARIA E MODELAÇÃO,FERRAMENTARIA BONETI LTDA.- EPP,SÃO PAULO,AMPARO,RUA RIO JORDÃO 531,,JARDIM FIGUEIRA,13904-350,JOSÉ CARLOS BONETI,(19)3807-3266,ferramentariaboneti@uol.com.br,http://www.ferramentariaboneti.com.br,Não,CNPJ   50093293000177   Pasta   5374   Nº Associação   0   Data de Fundação   26/03/1979   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
FERRAMENTARIA E MODELAÇÃO,FERRAMENTARIA E ESTAMPARIA JL LTDA. EPP,SÃO PAULO,SÃO PAULO,RUA GENERAL OSCAR CARVALHO 77,,VILA FORMOSA,03376-120,MARCOS FONTANA DE SOUZA,(11)2916-6155,ferramentariajl@ferramentatiajl.com.br,http://www.ferramentariajl.com.br,Não,CNPJ   07491280000127   Pasta   19286   Nº Associação   Data de Fundação   01/07/2005   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
FERRAMENTARIA E MODELAÇÃO,FERRAMENTARIA E PROTÓTIPO SOLUÇÃO LTDA. EPP,MINAS GERAIS,BETIM,RUA DOIS 165,,DISTRITO INDUSTRIAL BANDEIRINHAS,32654-802,ANDRÉ VELOZO DE MELLO,(31)3597-0268,comercial@ferramentariasolucao.com.br,http://www.ferramentariasolucao.com.br,Não,CNPJ   06047655000100   Pasta   16628   Nº Associação   5181   Data de Fundação   31/10/2017   Data de Associação   09/11/2017   Data de Desligamento   22/02/2019   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
FERRAMENTARIA E MODELAÇÃO,FERRAMENTARIA EROTECH LTDA.EPP,SÃO PAULO,AMERICANA,AVENIDA NOSSA SENHORA DE FÁTIMA 3120,GALPÃO 13,FAZENDA MACHADINHO,13478-540,JOSÉ HENRIQUE MESSIAS,(19)3478-7358,erotech@erotech.com.br,https://www.erotech.com.br/,Não,CNPJ   04618209000174   Pasta   14089   Nº Associação   Data de Fundação   15/08/2001   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
FERRAMENTARIA E MODELAÇÃO,FERRAMENTARIA FERMOLD LTDA.,SANTA CATARINA,JOINVILLE,RUA TUPY 560,,SÃO MARCOS,89214-400,JOSÉ LUIS RAMOS,(47)3466-7951,fermold@fermold.com.br,http://www.fermold.com.br,Não,CNPJ   01486413000190   Pasta   13387   Nº Associação   Data de Fundação   30/09/1996   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
FERRAMENTARIA E MODELAÇÃO,FERRAMENTARIA GASPEC LTDA,SÃO PAULO,SANTO ANDRÉ,AVENIDA NOVO HORIZONTE 255,,VILA SACADURA CABRAL,09060-820,MAURÍCIO TOMAZETTI,(11)4421-8701,ferramentaria@gaspec.com.br,http://www.gaspec.com.br,Não,CNPJ   03635958000147   Pasta   15290   Nº Associação   Data de Fundação   24/01/2000   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
FERRAMENTARIA E MODELAÇÃO,FERRAMENTARIA JN LTDA.,SANTA CATARINA,JOINVILLE,RUA JACUTINGA 206,,IRIRIÚ,89227-365,JAIR BONATTI,(47)3431-8900,fjn@fjn.com.br,http://www.fjn.com.br,Não,CNPJ   79922720000164   Pasta   12372   Nº Associação   Data de Fundação   02/03/1987   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
FERRAMENTARIA E MODELAÇÃO,FERRAMENTARIA MATRIMOLDE LTDA. ME,PARANÁ,MARINGÁ,AVENIDA MORANGUEIRA 3635,,JARDIM DIAS,87035-690,SÉRGIO APARECIDO GOULARTE,(44)3031-6632,matrimolde@matrimolde.com.br,http://www.matrimolde.com.br,Não,CNPJ   06216686000139   Pasta   14342   Nº Associação   Data de Fundação   14/04/2004   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
FERRAMENTARIA E MODELAÇÃO,FERRAMENTARIA PICKLER INDÚSTRIA DE MOLDES E FERRAMENTAS LTDA. - EPP,SANTA CATARINA,JOINVILLE,RUA VANDERLEI RAUL RICHS 16,,JARDIM SOFIA,89223-510,MARCELO PIERO,(47)3467-1045,projetos@ferramentariapickler.com.br,http://www.ferramentariapickler.com.br,Não,CNPJ   05333108000110   Pasta   13369   Nº Associação   Data de Fundação   04/10/2002   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
FERRAMENTARIA E MODELAÇÃO,FERRAMENTARIA PRINCIPAL LTDA-EPP,SANTA CATARINA,SÃO BENTO DO SUL,RUA CARLOS PSCHEIDT 401,,COLONIAL,89288-025,EDSON LUIZ UNISESKY,(47)3626-7314,compras@ferramentariaprincipal.com.br,http://www.ferramentariaprincipal.com.br,Não,CNPJ   05407492000158   Pasta   13140   Nº Associação   Data de Fundação   25/11/2002   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
FERRAMENTARIA E MODELAÇÃO,FERRAMENTARIA TRAMONTINI MOLDES E MATRIZES INDUSTRIAIS LTDA-EPP,PARANÁ,PATO BRANCO,RODOVIA BR 158,KM 514 / 995,SÃO FRANCISCO,85504-670,OLCIMAR TRAMONTINI,(46)3225-0008,tramontini@tramontini.ind.br,http://www.tramontini.ind.br,Não,CNPJ   05240675000121   Pasta   14027   Nº Associação   Data de Fundação   23/08/2002   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
FERRAMENTARIA E MODELAÇÃO,FERVALE INDÚSTRIA E COMÉRCIO LTDA,SANTA CATARINA,TIMBÓ,RUA MACHADO DE ASSIS 350,,ZONA INDUSTRIAL,89120-000,VILMA PIRES,(47)3382-2369,nfe@fervale.com.br,http://www.fervale.com.br,Não,CNPJ   00351180000156   Pasta   13367   Nº Associação   Data de Fundação   13/12/1994   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
FERRAMENTARIA E MODELAÇÃO,FLEJ FABRICAÇÃO DE FERRAMENTAS LTDA. EPP,SÃO PAULO,MAUÁ,RUA GEOVANINO SHILLA 31,,VILA CARLINA,09370-814,LAÉRCIO DOMINGOS GUIRRO,(11)4543-6752,flejferramentaria@flejferramentaria.com.br,http://www.flejferramentaria.com.br,Não,CNPJ   02372946000104   Pasta   11688   Nº Associação   4197   Data de Fundação   29/12/1997   Data de Associação   17/03/2011   Data de Desligamento   30/08/2022   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
FERRAMENTARIA E MODELAÇÃO,FOCCO USINAGEM DE METAIS LTDA. ME,SÃO PAULO,SALTO,RUA JHON KENNEDY 313,,PARQUE BELA VISTA,13321-380,CARLOS EDUARDO DAL PICCOL,(11)4602-4557,foccousinagem@ig.com.br,http://www.foccousinagem.com.br,Não,CNPJ   07406260000100   Pasta   18698   Nº Associação   Data de Fundação   30/05/2005   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
FERRAMENTARIA E MODELAÇÃO,FORMAPLÁSTICO INDÚSTRIA E COMÉRCIO DE PLÁSTICOS INJETAVEIS LTDA.-ME,SÃO PAULO,SÃO PAULO,RUA DOUTOR PIRAGIBE 350,FUNDOS,VILA LIBANESA,03738-040,NILZA MARIA TIANO LOPES,(11)2621-2236,contato@formaplastico.com.br,http://www.formaplastico.com.br,Não,CNPJ   08480498000149   Pasta   13869   Nº Associação   Data de Fundação   30/11/2006   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
FERRAMENTARIA E MODELAÇÃO,FORMATTEC INDÚSTRIA E COMÉRCIO DE MOLDES LTDA.ME,RIO GRANDE DO SUL,NOVO HAMBURGO,RUA BOA SAÚDE 611,,PRIMAVERA,93344-460,ROSANE ROSA DIAS,(51)3524-9706,contato@formattec.com.br,http://www.formattec.com.br/,Não,CNPJ   07176695000106   Pasta   18359   Nº Associação   Data de Fundação   05/01/2005   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
FERRAMENTARIA E MODELAÇÃO,FOUR PLASTIC MATRIZES E PLÁSTICOS LTDA. - EPP,SÃO PAULO,LIMEIRA,RUA JOSÉ DA SILVA GONÇALO 85,,JARDIM CELINA,13486-437,ADILSON SACILOTTO,(19)3441-4884,secretaria@fourplastic.com.br,http://www.fourplastic.com.br,Não,CNPJ   00684309000148   Pasta   12705   Nº Associação   Data de Fundação   03/07/1995   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
FERRAMENTARIA E MODELAÇÃO,FR TOOLS INDÚSTRIA E COMÉRCIO DE FERRAMENTAS DE PRECISÃO LTDA.-ME,SÃO PAULO,BRAGANÇA PAULISTA,ESTRADA MUNICIPAL VICENTE TAVELLA 136,,UBERABA,12926-671,RAQUEL RODRIGUES DE ANDRADE,(11)4603-1960,contato@frtools.ind.br,http://frtools.ind.br/,Não,CNPJ   09459012000153   Pasta   13823   Nº Associação   Data de Fundação   13/02/2008   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
FERRAMENTARIA E MODELAÇÃO,FRANCISCATO & SOUZA LTDA.-ME,SÃO PAULO,VALINHOS,RUA ANTÔNIO MARTELLI 16,CAIXA POSTAL 681,VALE VERDE,13271-971,NATALIA DO VALE LUZ,(19)3881-2555,compras@filiere.com.br,http://www.filiere.com.br,Não,CNPJ   05944496000175   Pasta   13745   Nº Associação   Data de Fundação   16/10/2003   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
FERRAMENTARIA E MODELAÇÃO,FRANMAC INDÚSTRIA E COMÉRCIO LTDA.-EPP,SÃO PAULO,SÃO PAULO,RUA LUIZ VIANA 300,,JARDIM JORDANÓPOLIS,04830-400,NELSON RODRIGUES,(11)5971-6339,comercial@franmacsp.com.br,http://www.franmacsp.com.br,Não,CNPJ   04716607000123   Pasta   12529   Nº Associação   Data de Fundação   27/09/2001   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
FERRAMENTARIA E MODELAÇÃO,FUNDIÇÃO FERRAZ LTDA. EPP,DISTRITO FEDERAL,BRASÍLIA,QUADRA QI 616 CONJUNTO 02 LOTE 07,,SAMAMBAIA NORTE,72322-800,VALTOMIR MARTINS FERRAZ,(61)3357-7728,faleconosco@fundicaoferraz.com.br,http://www.fundicaoferraz.com.br,Não,CNPJ   38032454000117   Pasta   19293   Nº Associação   Data de Fundação   16/09/1993   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
