product_name,company_name,address,phone_number,e_mail,website
CUBA P/PIAS,TRAMONTINA TEEC S/A.,"ROD. RST 470, KM 230, 0 S/N, Triangulo , Carlos Barbosa | 95185-000",(54) 34618700,giovane.capitani@tramontina.com,http://www.tramontina.com.br
CUBA P/PIAS,RODAROS INDUSTRIA DE RODAS LTDA,"ANTONIO MONTEMEZZO, 2028 , Medianeira , Caxias do Sul | 95099-080",(54) 32251144,eleandro@proativacontabilidade.com.br,http://www.rodaros.com.br
CUBAS PARA BUFFET,TRAMONTINA FARROUPILHA SA INDUSTRIA METALURGICA,"ERS-122, 0 S/N / KM 61, Industrial , Farroupilha | 95178-000",(54) 32610000,luciana.morari@tramontina.com,http://www.tramontina.com.br
CUBAS PARA BUFFET,MARTINAZZO INDUSTRIA E COMERCIO LTDA,"NATANO GIONGO, 410 , ALFANDEGA , Garibaldi | 95720-000",(54) 34649900,administrativo@martinazzo.com.br;financeiro@martinazzo.com.br; contato@martinazzo.com.br,http://www.martinazzo.com.br
DESCASCADOR DE ALIMENTOS ELETRICO,G PANIZ INDUSTRIA DE EQUIPAMENTOS PARA ALIMENTACAO LTDA,"ESTM ADOLFO RANDAZZO, 2010 , Santa FÃ© , Caxias do Sul | 95046-800",(54) 21013400,almir@gpaniz.com.br,http://www.gpaniz.com.br
DETECTORES DE METAIS,IECO DESENVOLV E IND DE MAQUINAS E APARELHOS LTDA,"EST RS 122, 2407 KM 85,6, Pedancino , Caxias do Sul | 95115-550",(54) 32247900,michel@ieco.com.br,http://www.ieco.com.br
DETECTORES DE METAIS,INSETEC DO BRASIL INDUSTRIA E COMERCIO DE EQUIPAMENTOS DE SEGURANCA LTDA,"EVARISTO DE ANTONI, 1893 , SÃ£o JosÃ© , Caxias do Sul | 95041-000",(51) 35001445,administrativo@insetec.com.br,http://https://insetecdobrasil.com.br/
DISCADOR TELEFONICO,MRR INDUSTRIA E MONTAGEM ELETRONICA LTDA,"NATAL CHIARELLO, 440 PISO SUPERIOR, Desvio Rizzo , Caxias do Sul | 95012-663",(54) 40094700,administrativo@compatec.com.br,http://www.compatec.com.br
DISCOS DE FREIO,TOME S/A INDUSTRIA DE AUTO PECAS - EM RECUPERACAO JUDICIAL,"BR-116 - DO KM 140,491 AO KM 142,419 - LADO IMPAR, 0 S/N, Ana Rech , Caxias do Sul | 95059-520",(54) 32838800,tome@tome.ind.br,http://www.tome.ind.br
DISJUNTORES,SOPRANO INDUSTRIA ELETROMETALURGICA LTDA,"RODOVIA ERS 122, 0 S/N / KM 61, Industrial , Farroupilha | 95180-000",(54) 21096000,flaviaperoni@soprano.com.br,http://www.soprano.com.br
DISJUNTORES,TRAMONTINA ELETRIK S.A.,"RSC 470, 0 S/N / KM 230, Triangulo , Carlos Barbosa | 95185-000",(54) 34618200,alexandre.mocellin@tramontina.com; cristiano.veronese@tramontina.com,http://www.tramontina.com.br
DISPOSITIVOS DE MONTAGEM DE MOVEIS,SOPRANO INDUSTRIA ELETROMETALURGICA LTDA,"RODOVIA ERS 122, 0 S/N / KM 61, Industrial , Farroupilha | 95180-000",(54) 21096000,flaviaperoni@soprano.com.br,http://www.soprano.com.br
DISPOSITIVOS ELETRONICOS,ATIVITA AUTOMACAO LTDA,"JULIO DE CASTILHOS, 3804 , CinquentenÃ¡rio , Caxias do Sul | 95010-002",(54) 30287271,financeiro4@ativita.net,http://www.ativita.net
DISPOSITIVOS ELETRONICOS,IMATRON INDUSTRIA METALURGICA ELETRONICA LTDA,"GUERINO SANVITTO, 111 , Medianeira , Caxias do Sul | 95012-340",(54) 32251333,financeiro@imatron.com.br,http://www.imatron.com.br
DISPOSITIVOS ELETRONICOS,LOHR SISTEMAS ELETRONICOS LTDA.,"SANTO BORTOLINI, 378 , Bela Vista , Caxias do Sul | 95076-087",(54) 32188200,sinara@lohr.com.br,http://www.lohr.com.br
DISSIPADORES DE CALOR,METALURGICA GOLDEN ART S LTDA,"GETULIO VARGAS, 496 , Centro , VeranÃ³polis | 95330-000",(54) 34418900,comex@mga.com.br; rh@mga.com.br; karina@mga.com.br,http://www.mga.com.br
DISTANCIADORES,BASE COMPONENTES INDUSTRIAIS LTDA,"R JULIO JOAO EBERLE, 421 , Santa Catarina , Caxias do Sul | 95030-765",(54) 30229600,financeiro@basehs.com.br,http://www.basecomponentes.com.br
DOBRADICAS,ALUMICONTE COMPONENTES DE ALUMINIO LTDA,"EST LINHA CONDE DE PORTO ALEGRE, 1000 , Centro , Vila Flores | 95334-000",(54) 34474000,rh@alumiconte.com.br,http://www.alumiconte.com.br
DOBRADICAS,METALDAVID METALURGICA LTDA,"DALTON LAHN DOS REIS, 150 B, Distrito Industrial , Caxias do Sul | 95112-090",(54) 32271788,rh@metaldavi.com.br,http://www.metaldavi.com.br
DOBRADICAS,SOPRANO INDUSTRIA ELETROMETALURGICA LTDA,"RODOVIA ERS 122, 0 S/N / KM 61, Industrial , Farroupilha | 95180-000",(54) 21096000,flaviaperoni@soprano.com.br,http://www.soprano.com.br
DOSADORES,MARTINAZZO INDUSTRIA E COMERCIO LTDA,"NATANO GIONGO, 410 , ALFANDEGA , Garibaldi | 95720-000",(54) 34649900,administrativo@martinazzo.com.br;financeiro@martinazzo.com.br; contato@martinazzo.com.br,http://www.martinazzo.com.br
ECLUSAS AUTOMATICAS C/DETECTOR DE METAIS,IECO DESENVOLV E IND DE MAQUINAS E APARELHOS LTDA,"EST RS 122, 2407 KM 85,6, Pedancino , Caxias do Sul | 95115-550",(54) 32247900,michel@ieco.com.br,http://www.ieco.com.br
EIXO CARDAN,BP COMPONENTES HIDRAULICOS E MECANICOS LTDA,"DOMENICO MARTIN MEZZOMO, 184 LOT JARDIM ITALIA, Santa Catarina , Caxias do Sul | 95030-230",(54) 32118900,marina.peruffo@bondioli-pavesi.com; clarissa.almeida@bondioli-pavesi.com; luana.sottoriva@bondioli-pavesi.com; antonio.belatto@bondioli-pavesi.com,http://www.bondioli-pavesi.com
EIXOS COMANDO DE VALVULAS,SUSIN FRANCESCUTTI METALURGICA LTDA,"LUIZ FRANCESCUTTI, 232 , Pioneiro , Caxias do Sul | 95042-595",(54) 32248600,casilva@sufran.com.br,http://www.sufran.com.br
EIXOS DE TRACAO,EATON LTDA,"ESTRADA RS 122, KM 87, 1308 , Pedancino , Caxias do Sul | 95020-972",(54) 21086300,giseledcarneiro@eaton.com,http://www.eaton.com.br
EIXOS VEICULARES,MCM INDUSTRIA E COMERCIO DE ENGRENAGENS E TRANSMISSOES LTDA,"EST MUNICIPAL VICENTE MENEZES, 300 , LI QUARENTA , Caxias do Sul | 95001-970",(54) 32171877,administrativo@mcmengrenagens.com.br; comercial@mcmengrenagens.com.br,http://www.mcmengrenagens.com.br
EIXOS VEICULARES,RUGERI MEC-RUL SA.,"BR 116 - KM 153,2, 0 S/N, PANAZZOLLO , Caxias do Sul | 95080-050",(54) 32138800,deniser@mec-rul.com.br; financeiro@mec-rul.com.br,http://www.mec-rul.com.br
EIXOS VEICULARES,ZURLO IMPLEMENTOS RODOVIARIOS LTDA,"FRUTEIRAS, DAS, 477 , Santa FÃ© , Caxias do Sul | 95045-150",(54) 32098000,financeiro02@zurlo.com.br,http://www.zurlo.com.br
EIXOS VEICULARES,SILPA PECAS E EQUIPAMENTOS LTDA,"RS-122, KM 82, 6 , NOVO PERIMETRO , Caxias do Sul | 95043-730",(54) 21011333,fiscal@silpa.com.br; rh@silpa.com.br,http://www.silpa.com.br
ELETRIFICADORES DE CERCA,MRR INDUSTRIA E MONTAGEM ELETRONICA LTDA,"NATAL CHIARELLO, 440 PISO SUPERIOR, Desvio Rizzo , Caxias do Sul | 95012-663",(54) 40094700,administrativo@compatec.com.br,http://www.compatec.com.br
ELETROCALHAS,LEGRAND BRASIL LTDA,"R GERSON ANDREIS 1.255, 1255 , Distrito Industrial , Caxias do Sul | 95112-130",(54) 21019999,br-spl-fiscal@legrand.com.br,http://www.legrand.com.br
ELEVADORES DE OBRA,SHALOM DUTRA DE CAMPOS,"SAO FRANCISCO DE PAULA, 551 SALA 1, Kayser , Caxias do Sul | 95096-440",(54) 32210277,claiser@terra.com.br,
ELEVADORES P/AUTOMOVEIS,METAL DORE METALURGICA LTDA,"LUIZ CARRARO, 686 , SANTA TERZINHA , Garibaldi | 95720-000",(54) 996688825,renan@metaldore.com.br,
ELEVADORES P/CARGAS,VERT ELEVADORES LTDA,"ANGELO MICHIELIN, 293 , UniversitÃ¡rio , Caxias do Sul | 95041-050",(54) 33375145,,
ENCANTEIRADORES,AGRITECH LAVRALE INDUSTRIA DE MAQUINARIO AGRICOLA E COMPONENTES LTDA,"OBERDAN CAVINATTO, 290 , DE LAZER , Caxias do Sul | 95055-450",(54) 32388500,humanos@lavrale.com.br; jsilva@lavrale.com.br,http://www.lavrale.com.br
ENFEITES P/CALCADOS E BOLSAS,MARJUS METAIS E ACESSORIOS LTDA,"JOAO BATISTA MONTANARI, 515 , SÃ£o JosÃ© , Caxias do Sul | 95043-600",(54) 32119555,,http://marjusmetais.com.br
ENFEITES P/CALCADOS E BOLSAS,METALURGICA DALLMAC LTDA,"JOSE MICHELON, 261 , N. SRA. DE FATIMA , Caxias do Sul | 95041-310",(54) 32241813,dpessoal01@exame.cnt.br; rh2@dallmac.com.br,
ENGATE ESFERICO,JOST BRASIL SISTEMAS AUTOMOTIVOS LTDA,"ABRAMO RANDON, 1200 , Saint Etienne , Caxias do Sul | 95055-010",(54) 32392800,jucinara.dill@jost.com.br; josiane.ziegler@jost.com.br,http://www.jost.com.br
ENGATES AUTOMATICOS P/REBOQUES RODOV.,JOST BRASIL SISTEMAS AUTOMOTIVOS LTDA,"ABRAMO RANDON, 1200 , Saint Etienne , Caxias do Sul | 95055-010",(54) 32392800,jucinara.dill@jost.com.br; josiane.ziegler@jost.com.br,http://www.jost.com.br
ENGATES AUTOMATICOS P/REBOQUES RODOV.,ZURLO IMPLEMENTOS RODOVIARIOS LTDA,"FRUTEIRAS, DAS, 477 , Santa FÃ© , Caxias do Sul | 95045-150",(54) 32098000,financeiro02@zurlo.com.br,http://www.zurlo.com.br
ENGATES AUTOMATICOS P/REBOQUES RODOV.,SILPA PECAS E EQUIPAMENTOS LTDA,"RS-122, KM 82, 6 , NOVO PERIMETRO , Caxias do Sul | 95043-730",(54) 21011333,fiscal@silpa.com.br; rh@silpa.com.br,http://www.silpa.com.br
ENGATES P/CONTAINER,JOST BRASIL SISTEMAS AUTOMOTIVOS LTDA,"ABRAMO RANDON, 1200 , Saint Etienne , Caxias do Sul | 95055-010",(54) 32392800,jucinara.dill@jost.com.br; josiane.ziegler@jost.com.br,http://www.jost.com.br
ENGATES P/CONTAINER,ZURLO IMPLEMENTOS RODOVIARIOS LTDA,"FRUTEIRAS, DAS, 477 , Santa FÃ© , Caxias do Sul | 95045-150",(54) 32098000,financeiro02@zurlo.com.br,http://www.zurlo.com.br
ENGATES P/REBOQUES,INSTALADORA SAO MARCOS LTDA,"BR 116, KM 113, 1155 , Industrial , SÃ£o Marcos | 95190-000",(54) 32918200,karine@cosenzaconsultoria.com.br; eduardo@bepo.com.br,http://www.bepo.com.br
ENGATES P/REBOQUES,KEKO ACESSORIOS S A - EM RECUPERACAO JUDICIAL,"ADHAUTT MANTOVANI, 0 S/N, LINHA 80 , Flores da Cunha | 95270-000",(54) 32795700,gilson.nunes@keko.com.br; nfe@keko.com.br,http://www.keko.com.br
ENGATES RAPIDOS HIDRAULICOS,DYNAMICS DO BRASIL METALURGIA LTDA,"PADRE AMBROSIO PIERATELLI, 454 PAVILHAO A, Kayser , Caxias do Sul | 95098-380",(54) 32137700,,http://www.dynamics.com.br
ENGATES RAPIDOS HIDRAULICOS,SA MOURAO IND COM MANGUEIRAS TERMINAIS HIDRAULICOS LTDA,"EUZEBIO BELTRAO DE QUEIROZ, 2242 , Pio X , Farroupilha | 95034-330",(54) 99627-0782,dpessoal@difatto.com; atendimento@samourao.com.br,http://www.samourao.com.br
ENGATES RAPIDOS HIDRAULICOS,SILPA PECAS E EQUIPAMENTOS LTDA,"RS-122, KM 82, 6 , NOVO PERIMETRO , Caxias do Sul | 95043-730",(54) 21011333,fiscal@silpa.com.br; rh@silpa.com.br,http://www.silpa.com.br
ENGATES RAPIDOS PNEUMATICOS,DYNAMICS DO BRASIL METALURGIA LTDA,"PADRE AMBROSIO PIERATELLI, 454 PAVILHAO A, Kayser , Caxias do Sul | 95098-380",(54) 32137700,,http://www.dynamics.com.br
ENGRENAGENS P/ESTEIRAS TRANSPORTADORAS,METAL DORE METALURGICA LTDA,"LUIZ CARRARO, 686 , SANTA TERZINHA , Garibaldi | 95720-000",(54) 996688825,renan@metaldore.com.br,
ENGRENAGENS P/USO DIVERSOS,EATON LTDA,"ESTRADA RS 122, KM 87, 1308 , Pedancino , Caxias do Sul | 95020-972",(54) 21086300,giseledcarneiro@eaton.com,http://www.eaton.com.br
ENGRENAGENS P/USO DIVERSOS,ENGEFREZA SERVICOS INDUSTRIAIS LTDA,"RUA ADELAR FACCIOLLI, 245 , Planalto , Caxias do Sul | 95070-010",(54) 32226388,,
ENGRENAGENS P/USO DIVERSOS,HYDROCONTROL MAQUINAS E COMPONENTES LTDA,"FRANCISCO CAMATTI, 899 , Madureira , Caxias do Sul | 95020-220",(54) 32256776,hydrocontrol@hydrocontrol.com.br,http://www.hydrocontrol.com.br
ENGRENAGENS P/USO DIVERSOS,INDUSTRIA MECANICA MACCO LTDA,"JOÃƒO RIPPEL, 700 , Distrito Industrial , Caxias do Sul | 95112-094",54 981351023,macco@macco.ind.br,
ENGRENAGENS P/USO DIVERSOS,RUGERI MEC-RUL SA.,"BR 116 - KM 153,2, 0 S/N, PANAZZOLLO , Caxias do Sul | 95080-050",(54) 32138800,deniser@mec-rul.com.br; financeiro@mec-rul.com.br,http://www.mec-rul.com.br
ENGRENAGENS P/USO VEICULAR,EATON LTDA,"ESTRADA RS 122, KM 87, 1308 , Pedancino , Caxias do Sul | 95020-972",(54) 21086300,giseledcarneiro@eaton.com,http://www.eaton.com.br
ENGRENAGENS P/USO VEICULAR,MCM INDUSTRIA E COMERCIO DE ENGRENAGENS E TRANSMISSOES LTDA,"EST MUNICIPAL VICENTE MENEZES, 300 , LI QUARENTA , Caxias do Sul | 95001-970",(54) 32171877,administrativo@mcmengrenagens.com.br; comercial@mcmengrenagens.com.br,http://www.mcmengrenagens.com.br
ENGRENAGENS P/USO VEICULAR,RUGERI MEC-RUL SA.,"BR 116 - KM 153,2, 0 S/N, PANAZZOLLO , Caxias do Sul | 95080-050",(54) 32138800,deniser@mec-rul.com.br; financeiro@mec-rul.com.br,http://www.mec-rul.com.br
ENXADAS,LORENZI & CIA. LTDA,"JOAO GOULART, 618 , Gloria , Garibaldi | 95720-000",(54) 34621275,,
ENXADAS,TRAMONTINA MULTI S/A,"ROD. RST 470, KM 230, 0 S/N, Triangulo , Carlos Barbosa | 95185-000",(54) 34618250,idelmar.farneda@tramontina.com,http://www.tramontina.com.br
ENXADAS ROTATIVAS,AGRITECH LAVRALE INDUSTRIA DE MAQUINARIO AGRICOLA E COMPONENTES LTDA,"OBERDAN CAVINATTO, 290 , DE LAZER , Caxias do Sul | 95055-450",(54) 32388500,humanos@lavrale.com.br; jsilva@lavrale.com.br,http://www.lavrale.com.br
ENXADAS ROTATIVAS,RUGERI MEC-RUL SA.,"BR 116 - KM 153,2, 0 S/N, PANAZZOLLO , Caxias do Sul | 95080-050",(54) 32138800,deniser@mec-rul.com.br; financeiro@mec-rul.com.br,http://www.mec-rul.com.br
EQUIPAMENTO PARA TRANSPORTE DE CARGAS,HYVA DO BRASIL HIDRAULICA LTDA,"ERNESTO ZANROSSO, 2794 LOT. JARDIM ITALIA, Santa Catarina , Caxias do Sul | 95030-310",(54) 32093400,d.zulian@hyva.com,http://www.hyva.com
EQUIPAMENTOS P/MINERACAO,DAMBROZ EMPREENDIMENTOS E ADMINISTRACAO LTDA - EM RECUPERACAO JUDICIAL,"R ALBINO ANTONIO ALBE, 249 SALA A, Diamantino , Caxias do Sul | 95055-030",(54) 32184300,m.oliveira@dambroz.com.br,http://www.dambroz.com.br
EQUIPAMENTOS P/PARQUES DE DIVERSAO,TRES EIXOS INDUSTRIA DE EQUIPAMENTOS DE TRANSPORTES LTDA,"PAOLO RADAELLI, 862 , Forqueta , Caxias do Sul | 95115-700",(54) 32067700,financeiro@treseixos.com.br,http://www.treseixos.com.br
EQUIPAMENTOS P/PARQUES DE DIVERSAO,TOS S INDUSTRIA MECANICA LTDA,"RUA JOSE MICHELON, 131, 0 , SÃ£o JosÃ© , Caxias do Sul | 95041-310",2242324,,
EQUIP. DE CONTROLE DE PRODUTIVIDADE,TWS AUTOMATION DO BRASIL - EQUIPAMENTOS ELETRONICOS LTDA,"BARAO DE SANTO ANGELO, 368 SALA B, Jardim AmÃ©rica , Caxias do Sul | 95052-610",(54) 30296404,claudio@tws-automation-br.com; rpucci@tws-automation-br.com; financeiro@tws-automation-br.com,http://www.tws-automation.com
EQUIPS. E FERRAMENTAS P/COMPLETACAO POCOS PETROLEO,MICROMAZZA INDUSTRIA DE VALVULAS LTDA,"BR 470, KM 168, 1040 , Distrito Industrial , Vila Flores | 95334-000",(54) 34472700,rochele@micromazza.com,http://www.micromazza.ind.br
ESCADAS CARACOL,BAVARESCO ESQUADRIAS DE FERRO LTDA,"MARCELINO CHAMPAGNAT, 89 , Centro , VeranÃ³polis | 95330-000",(54) 34411106,,
ESCADAS CARACOL,METALURGICA ESTRUTURAL LTDA,"COMEND JOSE ANTONIO ZANETTI, 2107 A PAVILHAO 01, TamandarÃ© , Garibaldi | 95720-000",(54) 34647069,,http://http://www.metalestrutural.com.br/
ESCADAS P/VEICULOS,INSTALADORA SAO MARCOS LTDA,"BR 116, KM 113, 1155 , Industrial , SÃ£o Marcos | 95190-000",(54) 32918200,karine@cosenzaconsultoria.com.br; eduardo@bepo.com.br,http://www.bepo.com.br
ESCADAS P/VEICULOS,KEKO ACESSORIOS S A - EM RECUPERACAO JUDICIAL,"ADHAUTT MANTOVANI, 0 S/N, LINHA 80 , Flores da Cunha | 95270-000",(54) 32795700,gilson.nunes@keko.com.br; nfe@keko.com.br,http://www.keko.com.br
ESCAPAPAMENTO SILENCIOSOS,FABBOF INDUSTRIA METALURGICA LTDA,"BR 116, KM 116, 2624 , POLO , SÃ£o Marcos | 95190-000",(54) 32919600,contabilidade@fabbof.com.br,http://www.fabbof.com.br
ESCAPAPAMENTO SILENCIOSOS,INSTALADORA SAO MARCOS LTDA,"BR 116, KM 113, 1155 , Industrial , SÃ£o Marcos | 95190-000",(54) 32918200,karine@cosenzaconsultoria.com.br; eduardo@bepo.com.br,http://www.bepo.com.br
ESCAPAPAMENTO SILENCIOSOS,IRMAOS AMALCABURIO LTDA,"LUIZ AMALCABURIO, 500 , Monte Berico , Caxias do Sul | 95032-451",(54) 21019111,anderson.cambruzzi@amalcaburio.com.br; rh@amalcaburio.com.br; alexandre.simoni@amalcaburio.com.br,http://www.amalcaburio.com.br
ESCUDOS BLINDADOS,IECO DESENVOLV E IND DE MAQUINAS E APARELHOS LTDA,"EST RS 122, 2407 KM 85,6, Pedancino , Caxias do Sul | 95115-550",(54) 32247900,michel@ieco.com.br,http://www.ieco.com.br
ESPATULAS,TRAMONTINA MULTI S/A,"ROD. RST 470, KM 230, 0 S/N, Triangulo , Carlos Barbosa | 95185-000",(54) 34618250,idelmar.farneda@tramontina.com,http://www.tramontina.com.br
ESPATULAS,TRAMONTINA SA CUTELARIA,"25 DE SETEMBRO, 1020 , Triangulo , Carlos Barbosa | 95185-000",(54) 34618400,ademir.beal@tramontina.com,http://www.tramontina.net
ESPATULAS,MARTINAZZO INDUSTRIA E COMERCIO LTDA,"NATANO GIONGO, 410 , ALFANDEGA , Garibaldi | 95720-000",(54) 34649900,administrativo@martinazzo.com.br;financeiro@martinazzo.com.br; contato@martinazzo.com.br,http://www.martinazzo.com.br
ESPELHOS RETROVISORES,FABBOF INDUSTRIA METALURGICA LTDA,"BR 116, KM 116, 2624 , POLO , SÃ£o Marcos | 95190-000",(54) 32919600,contabilidade@fabbof.com.br,http://www.fabbof.com.br
ESPELHOS RETROVISORES,INDUSTRIAL METALURGICA ROTAMIL LTDA,"DANTON NAPOLI VELHO, 0 S/N / KM 89, VILA MAESTRA , Caxias do Sul | 95032-475",(54) 32247500,manfredo.velho@rotamil.com.br,http://www.rotamil.com.br
ESPELHOS RETROVISORES,INSTALADORA SAO MARCOS LTDA,"BR 116, KM 113, 1155 , Industrial , SÃ£o Marcos | 95190-000",(54) 32918200,karine@cosenzaconsultoria.com.br; eduardo@bepo.com.br,http://www.bepo.com.br
ESPETOS,J F INDUSTRIA DE CHURRASQUEIRAS LTDA,"ANTONIO BOSI, 591 , Nossa Senhora de FÃ¡tima , Caxias do Sul | 95043-070",(54) 32242833,imorandi@databrum.com.br,http://www.jfchurrasqueiras.com.br
ESPETOS,KAFER INDUSTRIA & COMERCIO LTDA,"R BUARQUE DE MACEDO, 1029 SUBSOLO, Ponte Seca , Carlos Barbosa | 95185-000",(54) 34612782,marli@kaferchurrasqueiras.com.br,
ESPETOS,TRAMONTINA SA CUTELARIA,"25 DE SETEMBRO, 1020 , Triangulo , Carlos Barbosa | 95185-000",(54) 34618400,ademir.beal@tramontina.com,http://www.tramontina.net
ESPETOS,TECNOLAR INDUSTRIA METALURGICA LTDA,"RUA JOAO VERGANI, 1172 , Cruzeiro , Caxias do Sul | 95076-640",(54) 32121756,arke@arke.com.br,http://www.arke.com.br
ESPETOS,MARTINAZZO INDUSTRIA E COMERCIO LTDA,"NATANO GIONGO, 410 , ALFANDEGA , Garibaldi | 95720-000",(54) 34649900,administrativo@martinazzo.com.br;financeiro@martinazzo.com.br; contato@martinazzo.com.br,http://www.martinazzo.com.br
ESPETOS,METALURGICA AFI-CORTE AZEVEDO LTDA,"VITORIO MADALOSSO, 202 , Salgado Filho , Caxias do Sul | 95098-460",(54) 30254849,,
ESPETOS,TAUMER INDUSTRIA METALURGICA LTDA,"VRS 313 KM 15, 0 S/N, NOVA SARDENHA , Farroupilha | 95180-000",(54) 30568484,marcelo@taumer.com.br,http://www.taumer.com.br
ESPINGARDAS ESPORTIVAS,E. R. AMANTINO INDUSTRIA METALURGICA LTDA,"FIORINDO DALLA COLETTA, 140 , Centro , VeranÃ³polis | 95330-000",(54) 34419100,er.aman@eramantino.com.br; er.pessoal@eramantino.com.br,http://www.eramantino.com.br
ESPUMADEIRAS,CFZ INDUSTRIA METALURGICA LTDA,"RUI RAMOS, 501 SUBSL, Centro , Carlos Barbosa | 95185-000",(54) 34611757,lmluiz@redesul.com.br,
ESPUMADEIRAS,TRAMONTINA SA CUTELARIA,"25 DE SETEMBRO, 1020 , Triangulo , Carlos Barbosa | 95185-000",(54) 34618400,ademir.beal@tramontina.com,http://www.tramontina.net
ESPUMADEIRAS,MARTINAZZO INDUSTRIA E COMERCIO LTDA,"NATANO GIONGO, 410 , ALFANDEGA , Garibaldi | 95720-000",(54) 34649900,administrativo@martinazzo.com.br;financeiro@martinazzo.com.br; contato@martinazzo.com.br,http://www.martinazzo.com.br
ESQUADRIAS DE ALUMINIO,ALFEU JOSE DE ALMEIDA,"R RUFINO LEITE RIBEIRO, 92 RESIDENCIAL MONDRIAN, Desvio Rizzo , Caxias do Sul | 95110-105",(54) 32242818,g.tusset@terra.com.br,
ESQUADRIAS DE ALUMINIO,BAVARESCO ESQUADRIAS DE FERRO LTDA,"MARCELINO CHAMPAGNAT, 89 , Centro , VeranÃ³polis | 95330-000",(54) 34411106,,
ESQUADRIAS DE ALUMINIO,CLEITON DOS SANTOS RIBAS,"NAIR DE GRANDI GAZZI, 128 Fundos, Marechal Floriano , Caxias do Sul | 95013-380",(54) 34190667,gmassessoriaempresarial@hotmail.com,
ESQUADRIAS DE ALUMINIO,DANIEL FRANCISCO TONATO,"BARAO DO RIO BRANCO, 56 , SAO PEREGRINO , VeranÃ³polis | 95330-000",(54) 991002004,,
ESQUADRIAS DE ALUMINIO,GB ESTRUTURAS METALICAS LTDA,"ENEDINA DE BRITO MARQUES, 1235 , Serrano , Caxias do Sul | 95059-540",(54) 32234505,,
ESQUADRIAS DE ALUMINIO,GLASIUN INDUSTRIA E COMERCIO DE COMPONENTES PARA MOVEIS LTDA,"SAPUCAIA, 1645 , SÃ£o Leopoldo , Caxias do Sul | 95097-260",(54) 999854450,wvs.consultoria@gmail.com,
ESQUADRIAS DE ALUMINIO,LUCIANO VALENTE,"RUA ASTERIO DE MELLO, 1229 , Centro , VeranÃ³polis | 95330-000",(54) 34414421,,
ESQUADRIAS DE ALUMINIO,METALURGICA AMBROZINI LTDA,"CRISTIANO RAMOS DE OLIVEIRA, 2152 SALA 02, Desvio Rizzo , Caxias do Sul | 95110-200",(54) 32241173,,
ESQUADRIAS DE ALUMINIO,POLVIRAMA INDUSTRIA MECANICA LTDA,"MARCELO GIACOMONI, 302 , Forqueta , Caxias do Sul | 95115-970",(54) 32061551,,
ESQUADRIAS DE ALUMINIO,SERRALHERIA VANSET LTDA,"LUDOVICO CAVINATO, 766 , Santa Catarina , Caxias do Sul | 95032-620",(54) 32113669,,
ESQUADRIAS DE ALUMINIO,ANDREOLA E BRIGOLINI METALURGICA LTDA,"COL LINHA SAO GABRIEL, 0 S/N, SÃ£o Gabriel , Garibaldi | 95720-000",(54) 34625884,adm@abmetal.com.br,
ESQUADRIAS DE ALUMINIO,JM COMERCIO DE PECAS E ASSISTENCIA TECNICA PARA MAQUINAS LTDA,"ROD. BR 116, KM 116, 1070 , Centro , SÃ£o Marcos | 95190-000",,valdir_rech@hotmail.com,
ESQUADRIAS DE ALUMINIO,BUSSOLOTTO ESQUADRIAS E VIDROS LTDA,"GIOVANI BATISTA ECHER, 5650 SAO JOAO 4A LEGUA, GalÃ³polis , Caxias do Sul | 95090-970",(54) 32900970,administrativo@jcesquadrias.com.br,
ESQUADRIAS DE ALUMINIO,METALURGICA ARTE PRATA LTDA,"AV IMPERATRIZ LEOPOLDINA, 434 , Distrito Industrial , Nova Prata | 95320-000",,,
ESQUADRIAS DE ALUMINIO,RIBICKI METALURGICA LTDA,"EUCLIDES MOSSOLINI, 340 PREDIO II, INDUSTRIAL TAMANDARE , Garibaldi | 95720-000",(54) 34647262,lagobeto@terra.com.br,
ESQUADRIAS DE ALUMINIO,SERRALHERIA SOUZA & CRUZ LTDA,"BR 116, KM 148, 477 FUNDOS, SAGRADA FAMLIA , Caxias do Sul | 95054-780",(54) 32277484,jc.velho@bol.com.br,
ESQUADRIAS DE FERRO,ALFEU JOSE DE ALMEIDA,"R RUFINO LEITE RIBEIRO, 92 RESIDENCIAL MONDRIAN, Desvio Rizzo , Caxias do Sul | 95110-105",(54) 32242818,g.tusset@terra.com.br,
ESQUADRIAS DE FERRO,ANDRE FELIPE PERUZZO,"MAESTRO GEREMIAS RONCATTO, 347 FUNDOS, RENOVACAO , VeranÃ³polis | 95330-000",(54) 34412655,,
ESQUADRIAS DE FERRO,BAVARESCO ESQUADRIAS DE FERRO LTDA,"MARCELINO CHAMPAGNAT, 89 , Centro , VeranÃ³polis | 95330-000",(54) 34411106,,
ESQUADRIAS DE FERRO,DANIEL FRANCISCO TONATO,"BARAO DO RIO BRANCO, 56 , SAO PEREGRINO , VeranÃ³polis | 95330-000",(54) 991002004,,
ESQUADRIAS DE FERRO,GB ESTRUTURAS METALICAS LTDA,"ENEDINA DE BRITO MARQUES, 1235 , Serrano , Caxias do Sul | 95059-540",(54) 32234505,,
ESQUADRIAS DE FERRO,GLASIUN INDUSTRIA E COMERCIO DE COMPONENTES PARA MOVEIS LTDA,"SAPUCAIA, 1645 , SÃ£o Leopoldo , Caxias do Sul | 95097-260",(54) 999854450,wvs.consultoria@gmail.com,
