Industrial_Sector,Company,State,City,Address,Complement,Neighborhood,Zip_Code,Contact,Telephone,E_Mail,Website_URL,Paid,Extra_Info
ALIMENTÍCIO,INDÚSTRIA DE MÁQUINAS HYPPOLITO LTDA. (HYPO),SÃO PAULO,FERRAZ DE VASCONCELOS,RUA ITAPRATA 338,,NÚCLEO ITAIM,08540-300,EDSON ANTUNES HYPPOLITO,(11)4674-1313,vendashypo@uol.com.br,http://www.hypo.com.br,Não,CNPJ   61091724000182   Pasta   736   Nº Associação   1645   Data de Fundação   25/04/1945   Data de Associação   14/01/1987   Data de Desligamento   29/03/2005   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,INDÚSTRIA DE MÁQUINAS PAULISTINHA LTDA,SÃO PAULO,ATIBAIA,RUA BELÉM DO PARÁ 25,,RECREIO ESTORIL,12944-120,PATRICIA LINO RONDINELLI,(11)4402-1033,paulistinhasp@terra.com.br,http://www.paulistinhasp.com.br,Não,CNPJ   61302147000120   Pasta   5799   Nº Associação   0   Data de Fundação   02/10/1964   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,INDÚSTRIA DE MÁQUINAS PIROG LTDA.ME,SÃO PAULO,SÃO PAULO,AVENIDA SANATÓRIO 1957,,PARQUE EDU CHAVES,02238-000,JOÃO MATTOS,(11)2242-6315,pirog@pirog.com.br,http://www.pirog.com.br,Não,CNPJ   51564193000144   Pasta   1709   Nº Associação   0   Data de Fundação   01/01/1979   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,INDÚSTRIA DE MISTURADORES BONSUCESSO EIRELI,SÃO PAULO,GUARULHOS,RUA AVENIDA PASCHOAL THOMEU 2936,,VILA NOVA BONSUCESSO,07175-090,REGINALDO DA ROCHA,(11)2436-1788,contato2@bonsucesso.com.br,http://www.bonsucesso.com.br,Não,CNPJ   71918197000190   Pasta   11116   Nº Associação   Data de Fundação   02/07/1993   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,INDÚSTRIA DE REFRIGERAÇÃO A.M. LTDA. ME,ESPÍRITO SANTO,COLATINA,RUA JOSÉLIO CEZAR DE ANDRADE 201,,HONÓRIO FRAGA,29704-600,ALVARO HENRIQUE BORGHI,(27)3721-3130,refricol@refricol.ind.br,http://www.refricol.ind.br,Não,CNPJ   06696327000126   Pasta   11602   Nº Associação   Data de Fundação   05/07/2004   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,INDÚSTRIA DE REFRIGERAÇÃO BIASIBETTI EIRELI,RIO GRANDE DO SUL,LAJEADO,RODOVIA RST 453 Nº 1186,KM.29,FLORESTA,95900-000,RICARDO BIASIBETTI,(51)3748-3763,sulfrio@gmail.com,http://www.sulfrio.com.br,Não,CNPJ   08726352000130   Pasta   14339   Nº Associação   4653   Data de Fundação   27/03/2007   Data de Associação   28/02/2014   Data de Desligamento   25/02/2015   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,INDÚSTRIA E COMÉRCIO BASTOS LTDA-ME,RIO GRANDE DO SUL,CANOAS,RUA MOAB CALDAS 41,LOTEAMENTO JORGE LANNER,NITERÓI - DISTRITO INDUSTRIAL,92130-540,CLEITON RENATO DIAS ZIMMERMANN,(51)3428-7008,contato@bastos.ind.br,http://www.bastos.ind.br,Não,CNPJ   05688492000173   Pasta   12426   Nº Associação   Data de Fundação   03/06/2003   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,INDÚSTRIA E COMÉRCIO DE MÁQUINAS POLIDRYER LTDA.,MINAS GERAIS,VIÇOSA,RUA JOSÉ TIMÓTEO DA SILVA 05,,SANTO ANTÔNIO,36570-001,FERNANDO ANTÔNIO PEREIRA DA SILVA,(31)3891-4996,polidryer@polidryer.com.br,http://www.polidryer.com.br,Não,CNPJ   21985262000122   Pasta   5236   Nº Associação   3739   Data de Fundação   29/04/1986   Data de Associação   29/05/2008   Data de Desligamento   11/03/2020   Data de Reintegração   18/06/2020   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,INDÚSTRIA E COMÉRCIO DE MÁQUINAS TOSHIRO LTDA.,SÃO PAULO,SÃO PAULO,RUA SARGENTO HERMÍNIO AURÉLIO SAMPAIO 707,,CONJUNTO HABITACIONAL MASCARENHAS DE MORAES,03977-220,ROBERTO TAKECHI,(11)2014-3400,toshiro@toshiro.com.br,http://www.toshiro.com.br,Não,CNPJ   55842017000188   Pasta   14313   Nº Associação   Data de Fundação   05/06/1986   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,INDÚSTRIA E COMÉRCIO DE PEÇAS FRIGORÍFICAS STELKA LTDA - EPP,SÃO PAULO,SÃO PAULO,RUA ALMIRANTE ALEXANDRINO 574,,ALTO DA MOOCA,03350-010,JOÃO STELMOCKAS,(11)2965-2470,info@stelka.com.br,http://www.stelka.com.br,Não,CNPJ   61522645000189   Pasta   15805   Nº Associação   Data de Fundação   03/08/1966   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,INDÚSTRIA E COMÉRCIO DE REFRIGERAÇÃO REAL LTDA.,SÃO PAULO,SANTO ANDRÉ,RUA VINTE E QUATRO DE FEVEREIRO 202,,CASA BRANCA,09015-610,ATILIO EDUARDO PIOLI,(11)4436-7066,real@realrefrigeracao.com.br,http://www.realrefrigeracao.com.br,Não,CNPJ   44186625000165   Pasta   12644   Nº Associação   Data de Fundação   11/01/1972   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,INDÚSTRIA E COMÉRCIO ESTANHOF LTDA. EPP,MINAS GERAIS,LAVRAS,RUA QUATORZE DE AGOSTO 34,,DONA FLOR,37200-000,CAIO MÁRCIO OLIVEIRA,(35)3821-2949,caio@estanhof.com.br,http://www.estanhof.com.br,Não,CNPJ   23786437000106   Pasta   19598   Nº Associação   Data de Fundação   03/11/1987   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,INDÚSTRIA E COMÉRCIO HEIDEL LTDA. ME,PARANÁ,ENTRE RIOS DO OESTE,BR495 RUA TOCANTINS S/Nº,,PARQUE INDUSTRIAL,85988-000,WILLIAN RENAN STIEHL HEIDEN,(45)3257-1302,vendas@heidel.com.br,http://www.heidel.com.br,Não,CNPJ   27539376000125   Pasta   19515   Nº Associação   Data de Fundação   17/04/2017   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,INDÚSTRIA METALÚRGICA PICELLI LTDA - EPP,SÃO PAULO,RIO CLARO,RUA SCHOBELL 291,,DISTRITO INDUSTRIAL,13505-630,ADRIANO LUIZ PICELLI,(19)3527-2844,admin_picelli@terra.com.br,http://www.maquinaspicelli.com.br,Não,CNPJ   53342523000182   Pasta   4454   Nº Associação   0   Data de Fundação   29/02/1984   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,INDÚSTRIA METALÚRGICA PPIENK LTDA.,MINAS GERAIS,JUIZ DE FORA,RUA BERNARDO MASCARENHAS 778,,FÁBRICA,36080-000,ISABELLA KNEIPP,(32)2102-4241,ppienk@ppienk.com.br,http://www.ppienk.com.br,Não,CNPJ   21561444000176   Pasta   2596   Nº Associação   0   Data de Fundação   01/02/1965   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,INDUSTRIAL DE MÁQUINAS MEDEIROS LTDA,PARANÁ,TOLEDO,RUA DOS PIONEIROS 989,,VILA PIONEIRA,85914-120,MARCOS JOSÉ MEDEIROS,(45)3065-1500,marcos@unnimaquinas.ind.br,http://www.unnimaquinas.ind.br,Não,CNPJ   14556796000178   Pasta   17017   Nº Associação   Data de Fundação   27/09/2011   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,INDÚSTRIAS JAMAR LTDA.EPP,SÃO PAULO,TUPÃ,RUA ESTADOS UNIDOS 1600,,PARQUE INDUSTRIAL I,17606-020,VANDERLI PEREIRA JARDIM,(14)3441-1616,comercial@jamar.ind.br,http://www.jamar.ind.br,Não,CNPJ   56206337000104   Pasta   6156   Nº Associação   3725   Data de Fundação   26/08/1986   Data de Associação   24/04/2008   Data de Desligamento   07/01/2011   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,INGECOLD INDÚSTRIA E COMÉRCIO DE REFRIGERAÇÃO LTDA,SÃO PAULO,TAUBATÉ,AVENIDA EURICO AMBROGI SANTOS 1370,,PIRACANGAGUÁ,12042-010,RODRIGO BALDOCCHI,(12)2125-4000,comercial@ingecold.com.br,http://www.ingecold.com.br,Não,CNPJ   51546356000166   Pasta   17450   Nº Associação   Data de Fundação   19/06/1979   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,INGRID AGUIAR MANSUR - ME,MINAS GERAIS,MANHUAÇU,RUA REDUTO 21,,SÃO JORGE,36900-000,INGRID AGUIAR,(33)3331-1540,agrimac11@yahoo.com.br,https://kaffeetorradores.com/,Não,CNPJ   26136173000125   Pasta   18485   Nº Associação   5690   Data de Fundação   09/09/2016   Data de Associação   16/10/2020   Data de Desligamento   29/09/2022   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,INJESUL PLÁSTICOS INDÚSTRIA E COMÉRCIO LTDA.,MINAS GERAIS,LAMBARI,ESTRADA NOVA BADEN S/Nº,LAMBARI,NOVA BADEN,37480-000,RICARDO VIEIRA DA CRUZ,(35)3271-6930,contato@injesul.com.br,http://www.injesul.com.br,Não,CNPJ   21063839000149   Pasta   13633   Nº Associação   Data de Fundação   01/07/1985   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,INNAL - INDUSTRIAL NAGEL LTDA,SANTA CATARINA,ARARANGUÁ,RUA THIAGO DIAS LÚCIO 603,PARQUE INDUSTRIAL,POLICIA RODOVIARIA,88902-130,WILMAR JUNIOR NAGEL,(48)3524-6228,contato@innal.com.br,http://www.innal.com.br,Não,CNPJ   03937742000136   Pasta   19363   Nº Associação   Data de Fundação   18/07/2000   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,INNOVA EQUIPAMENTOS INDUSTRIAIS LTDA. ME,SANTA CATARINA,ITAJAÍ,RUA VICENTE CANDIDO PEREIRA 100,GALPÃO A,SÃO ROQUE,88317-610,GUILHERME DE DEUS,(47)3247-2310,innova@innovainox.com.br,http://www.innovainox.com.br,Não,CNPJ   14957670000105   Pasta   15633   Nº Associação   Data de Fundação   24/01/2012   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,INOMAQ INDÚSTRIA E COMÉRCIO DE EQUIPAMENTOS LTDA.,PARANÁ,TOLEDO,AVENIDA EGYDIO GERONIMO MUNARETTO 3747,SALA 01,JARDIM PANORAMA,85915-175,ALCEO GUAREZ ALMEIDA,(45)3277-2318,vendas@inomaq.com.br,http://www.inomaq.com.br,Não,CNPJ   00659603000108   Pasta   12388   Nº Associação   Data de Fundação   20/06/1995   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,INOTESS - MÁQUINAS E EQUIPAMENTOS LTDA.ME,SÃO PAULO,TAMBAÚ,RUA DIONIZÍO QUAGLIO 126,,LOTEAMENTO VIZIOLLI,13710-000,CLEBER FIORAVANTE TESSARINI,(19)3673-7192,vendas@inotess.com.br,http://www.inotess.com.br,Não,CNPJ   28031448000191   Pasta   18346   Nº Associação   Data de Fundação   23/06/2017   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,INOVE BR - FABRICAÇÃO E COMÉRCIO DE EQUIPAMENTOS INDUSTRIAIS LTDA.-ME,SÃO PAULO,SÃO PAULO,RUA ALBINO LINS 154,,VILA RÉ,03662-030,REGINA KOBAYASHI TAKAYAMA,(11)2641-2337,regina@inovedobrasil.com.br,http://www.inovedobrasil.com.br,Não,CNPJ   12356870000187   Pasta   15237   Nº Associação   Data de Fundação   21/07/2010   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,INOVTEC AUTOMAÇÃO INDUSTRIAL LTDA - ME,PARANÁ,CURITIBA,RUA ANNE FRANK 4661,BARRACÃO,BOQUEIRÃO,81730-010,PRISCILA APARECIDA ALVES DA CRUZ,(41)3227-7936,contato@inovtec.ind.br,https://inovtec.ind.br/,Não,CNPJ   10999673000150   Pasta   15370   Nº Associação   4952   Data de Fundação   16/07/2009   Data de Associação   17/12/2015   Data de Desligamento   11/11/2016   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,INOX VISCOND INDÚSTRIA E COMÉRCIO LTDA - ME,MINAS GERAIS,VISCONDE DO RIO BRANCO,AVENIDA JORGE CARONE FILHO 437,,CENTRO,36520-000,GLAUBER FERRAZ DE ANDRADE,(32)3551-2206,glauber@viscondinox.com.br,http://www.inoxviscond.com.br,Não,CNPJ   22793209000192   Pasta   15946   Nº Associação   Data de Fundação   06/07/2015   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,INOX3 INOVAÇÃO INDUSTRIAL LTDA. EPP,SÃO PAULO,OSASCO,RUA SÉRGIO PORTO 221,,VILA FINZETTO,06296-240,JULIO CESAR GRIOLO,(11)4565-8330,vendas@inox3.com.br,http://www.inox3.com.br,Não,CNPJ   29072846000119   Pasta   18961   Nº Associação   Data de Fundação   14/11/2017   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,INOXIL S/A.,SÃO PAULO,GUARULHOS,AVENIDA ATALAIA DO NORTE 22,,JARDIM CUMBICA,07240-120,CHRISTIAN LEHMANN ANDERSEN,(11)2085-5179,christian@inoxil.com.br,http://www.inoxil.com.br,Não,CNPJ   61416996000105   Pasta   989   Nº Associação   5020   Data de Fundação   31/12/1960   Data de Associação   01/09/2016   Data de Desligamento   06/09/2017   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,INOXNEW INDÚSTRIA COMÉRCIO E SERVIÇOS LTDA.,GOIÁS,APARECIDA DE GOIÂNIA,VIA PRIMÁRIA 04,QUADRA 14 - LOTE 17 A 21,DISTRITO AGROINDUSTRIAL DE APARECIDA DE GOIÂNIA,74993-460,PAULO ROBERTO FERRAZ DA SILVEIRA,(62)3280-0240,vendas@inoxnew.com.br,http://www.inoxnew.com.br,Não,CNPJ   09135527000106   Pasta   12893   Nº Associação   Data de Fundação   18/10/2007   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,INOXUL INDÚSTRIA E COMÉRCIO LTDA.-EPP,MINAS GERAIS,LAMBARI,RUA JOSÉ CAPISTRANO 77,1º TRAVESSA,PINHÃO ROXO,37480-000,ADEMIR TEIXEIRA JÚNIOR,(35)3271-1223,vendas@inoxul.com.br,http://www.inoxul.com.br,Não,CNPJ   22379960000147   Pasta   12935   Nº Associação   Data de Fundação   12/09/1986   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,INPUT 3D INDUSTRIA E COMERCIO DE EQUIPAMENTOS LTDA.-EPP,PARANÁ,MARINGÁ,RUA OLIMPICO 1169,,JARDIM AURORA,87070-240,LUIS THIAGO PANAGE CONELHEIRO,(44) 3228-6733,comercial2@input3d.com.br,http://www.input3d.com.br,Não,CNPJ   18289866000120   Pasta   14985   Nº Associação   Data de Fundação   10/06/2013   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,"INSTALFRIG FABRICAÇÃO,COM.,INSTALAÇÃO E MANUTENÇÃO FRIGORÍFICA LTDA.ME",SÃO PAULO,BATATAIS,AVENIDA PRESIDENTE VARGAS 533,,DISTRITO INDUSTRIAL,14300-001,DAIANE TRISTÃO,(16)3660-3700,contato@imafrig.com.br,https://imafrig.com.br/,Não,CNPJ   17431745000108   Pasta   20056   Nº Associação   Data de Fundação   28/12/2012   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,INSTRUVAL INSTRUMENTOS E SERVIÇOS LTDA,SÃO PAULO,SÃO CAETANO DO SUL,RUA CASTRO ALVES 395,,CERÂMICA,09540-030,MARCIO MUZZI ALCALDE,(11)4227-9776,contato@instruval.net,https://instruval.net/,Não,CNPJ   00005063000130   Pasta   15466   Nº Associação   Data de Fundação   17/05/1994   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,INTECNIAL S/A.,RIO GRANDE DO SUL,ERECHIM,RUA ALBERTO PARENTI 1133,,DISTRITO INDUSTRIAL,99706-404,LUCIANO ILHA DIAS,(54)2107-8000,comercial@intecnial.com.br,http://www.intecnial.com.br,Não,CNPJ   89432702000158   Pasta   831   Nº Associação   0   Data de Fundação   01/10/1968   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,INTELIMAQ MÁQUINAS INTELIGENTES LTDA - EPP,SÃO PAULO,SÃO PAULO,RUA PROFESSOR NELSON DE SENNA 642,,CIDADE DOMITILA,04387-230,RUBENS STEFAN JAGGI,(11)5565-1217,Intelimaq@intelimaq.com.br,http://www.intelimaq.com.br,Não,CNPJ   04320892000169   Pasta   16417   Nº Associação   Data de Fundação   14/02/2001   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,INTERFRIO PEDERNEIRAS INDÚSTRIA E COMÉRCIO DE REFRIGERAÇÃO LTDA. - EPP,SÃO PAULO,PEDERNEIRAS,AVENIDA VIRGÍLIO FRANCHESCHI 255,,DISTRITO INDUSTRIAL VII,17280-000,FERNANDO JOSE CURI,(14)3283-8100,comercial@grupointerfrio.com.br,http://www.grupointerfrio.com.br,Não,CNPJ   02435528000119   Pasta   13039   Nº Associação   Data de Fundação   02/03/1998   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,INTERMEC INDÚSTRIA E COMÉRCIO LTDA.,SÃO PAULO,SÃO CAETANO DO SUL,RUA SENADOR VERGUEIRO 461,,CENTRO,09521-320,VLADIMIR PETINI,(11)4226-1233,intermec@intermec.ind.br,http://www.intermec.ind.br,Não,CNPJ   43002724000187   Pasta   183   Nº Associação   2249   Data de Fundação   02/01/1980   Data de Associação   28/09/1990   Data de Desligamento   24/07/1992   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,I-PACK AUTOMATIZAÇÃO MÁQUINAS E EQUIPAMENTOS LTDA.,MINAS GERAIS,UBERABA,RUA CORONEL RANULFO BORGES NASCIMENTO 500,,JARDIM MARACANA,38041-100,CARLOS HENRIQUE ALVES DE PAULA,(34)3311-0333,controladoria@innovar.com.br,http://www.innovar.com.br,Não,CNPJ   07837607000170   Pasta   13229   Nº Associação   Data de Fundação   14/02/2006   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,IPROMEC LTDA.,MINAS GERAIS,SABARÁ,RUA OPERÁRIO HUMBERTO ÂNGELO DEL RIO 258,,ARRAIAL VELHO,34525-610,ROGÉRIO DEL RIO HAMACEK,(31)3679-4501,ipromec@ipromec.com.br,https://br.linkedin.com/company/ipromec-ltda-em-recuperacao-judicial,Não,CNPJ   64269830000100   Pasta   6297   Nº Associação   0   Data de Fundação   12/09/1990   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,IRINEU MUZEKA - GELAINOX REFRIGERAÇÃO. EPP,PARANÁ,GUARAPUAVA,RUA CRISTIANO FRANCISCO DALPOSSO 62,,CONRADINHO,85045-760,IRINEU MUZEKA,(42)3623-2488,gelainox@gmail.com,http://www.gelainox.com.br,Não,CNPJ   16678889000109   Pasta   19217   Nº Associação   Data de Fundação   08/08/2012   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,IRMÃOS AMADIO LTDA.-EPP,SÃO PAULO,SÃO PAULO,RUA DOUTOR VIRGILIO DO NASCIMENTO 414,,PARI,03027-020,JOSI AMADIO,(11)2618-1655,amadio@amadio.com.br,http://www.amadio.com.br,Não,CNPJ   61577813000133   Pasta   4655   Nº Associação   283   Data de Fundação   12/02/1952   Data de Associação   22/12/1965   Data de Desligamento   30/04/1992   Data de Reintegração   09/11/1992   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,IRMÃOS FISCHER S/A.INDÚSTRIA E COMÉRCIO,SANTA CATARINA,BRUSQUE,RODOVIA ANTÔNIO HEIL 5600,KM 23,LIMOEIRO,88352-502,EDEMAR FISCHER,(47)3251-2000,fischer@fischer.com.br,http://www.fischer.com.br,Não,CNPJ   82984287000104   Pasta   4816   Nº Associação   0   Data de Fundação   24/06/1970   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,IRMÃOS LUVISON LTDA. ME,RIO GRANDE DO SUL,CAXIAS DO SUL,ESTRADA VEREADOR VICENTE MENEZES 1200,,NOSSA SENHORA DA SAUDE,95044-030,ANTONIO LUVISON,(54)3535-1373,luvison@luvison.com.br,http://www.luvison.com.br,Não,CNPJ   90305186000180   Pasta   10427   Nº Associação   Data de Fundação   07/03/1985   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,ITALVISA MÁQUINAS LTDA.,SÃO PAULO,TATUÍ,RODOVIA SP 127 - S/N,"KM 114,5",PONTE PRETA,18278-725,GIOVANNI VISCIGLIA,(15)3251-4953,contato@italvisa.com.br,http://www.italvisa.com.br,Não,CNPJ   00015890000105   Pasta   5003   Nº Associação   0   Data de Fundação   12/09/1994   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,IZAIAS PIRES VIEIRA EPP,SANTA CATARINA,CHAPECÓ,RUA ERNESTO BALISTA 385,E,ENGENHO BRAUN,89809-320,ALBINA PERIN,(49)3328-4010,vendas@pvmaquinas.com.br,http://www.pvmaquinas.com.br,Não,CNPJ   07011652000170   Pasta   12134   Nº Associação   4772   Data de Fundação   01/09/2004   Data de Associação   16/10/2014   Data de Desligamento   10/08/2020   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,J & B NEGRINI INDÚSTRIA COMÉRCIO CALDEIRARIA E AUTOMAÇÃO LTDA.-EPP,SÃO PAULO,SÃO PAULO,RUA AURIVERDE 551,,VILA INDENPENDÊNCIA,04222-000,BRUNO NEGRINI,(11)2914-6606,contato@jbnegrini.com.br,http://www.jbnegrini.com.br,Não,CNPJ   03855389000145   Pasta   16740   Nº Associação   Data de Fundação   25/05/2000   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,J N G INDÚSTRIA E COMÉRCIO LTDA - EPP,MINAS GERAIS,IPATINGA,RUA RICARDO CARAM GUIMARÃES 18,,DISTRITO INDUSTRIAL,35164-554,NERO MOREIRA MENDES,(31)3821-2398,alaskarefrig@uol.com.br,http://www.refrigeracaoalaska.com.br,Não,CNPJ   71042873000105   Pasta   11649   Nº Associação   Data de Fundação   18/05/1993   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,J W INDÚSTRIA E COMÉRCIO DE EQUIPAMENTOS EM AÇO INOXIDÁVEL LTDA,SÃO PAULO,SERTÃOZINHO,AVENIDA MARGINAL ANTÔNIO WALDIR MARTINELLI 1820,,DISTRITO INDUSTRIAL,14175-360,ALINE MARIA,(16)3513-2000,financeiro@jw.ind.br,http://www.jw.ind.br,Não,CNPJ   00511648000122   Pasta   11083   Nº Associação   Data de Fundação   23/03/1995   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,J.A. - INDÚSTRIA E COMÉRCIO DE MÁQUINAS LTDA,SANTA CATARINA,CHAPECÓ,RUA RAIMUNDO ZANELLA 261,D,DISTRITO INDUSTRIAL FLAVIO BALDISERA,89813-824,CAREN GHENO,(49)3319-0200,ja@jaequipamentos.com.br,http://www.jaequipamentos.com.br,Não,CNPJ   02412264000188   Pasta   6247   Nº Associação   0   Data de Fundação   16/03/1998   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,J.H.M. MÁQUINAS LTDA.,SÃO PAULO,MOGI DAS CRUZES,ESTRADA DA CAPELINHA 25,,ITAPETI,08770-490,JÚLIO CÉSAR MOLETTE,(11)4723-3744,jhm@jhm.com.br,http://www.jhm.com.br,Não,CNPJ   69018190000170   Pasta   2351   Nº Associação   0   Data de Fundação   01/10/1992   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,J.J. INSTALAÇÕES COMERCIAIS EIRELI,SANTA CATARINA,MARAVILHA,AVENIDA ARAUCÁRIA 1205,,CENTRO,89874-000,THIAGO SIMON,(49)3664-8100,recepcao@jj.ind.br,http://www.jj.ind.br,Não,CNPJ   05682742000168   Pasta   10926   Nº Associação   Data de Fundação   26/09/1996   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,J.M.S & CIA LTDA,PARANÁ,PARANAVAÍ,RODOVIA PR 218 S/Nº,KM.372,GRACIOSA,87722-000,LÚCIA TOMÉ,(44)3428-8100,contato@marquesfund.com.br,http://www.marquesfund.com.br,Não,CNPJ   00360088000152   Pasta   12389   Nº Associação   Data de Fundação   20/12/1994   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,J.R.ARAUJO IND.& COM.DE MÁQUINAS LTDA.,SÃO PAULO,SÃO PAULO,RUA ATALAIA VELHA 190,,ÁGUA RASA,03191-140,ILDA DE ASCENÇÃO ARAUJO,(11)2965-3355,raiar.ind@gmail.com,http://www.raiar.ind.br/,Não,CNPJ   60533494000100   Pasta   973   Nº Associação   1277   Data de Fundação   01/01/1953   Data de Associação   01/01/2001   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,JABUR INDÚSTRIA DE REFRIGERAÇÃO EIRELI-EPP,PARANÁ,PONTA GROSSA,RUA VISCONDE DE SINIMBÚ 1977,,JARDIM BOA VISTA,84070-130,CARLOS MUBAIA CHAIN JABUR,(42)3227-1022,contato@jaburrefrigeracao.com.br,http://www.jaburrefrigeracao.com.br,Não,CNPJ   77036937000141   Pasta   10890   Nº Associação   Data de Fundação   20/05/1976   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
ALIMENTÍCIO,JAPA COMPONENTES LTDA - ME,RIO GRANDE DO SUL,GARIBALDI,AVENIDA EUCLIDES MOSSOLINI 280,,INDUSTRIAL TAMANDARÉ,95720-000,JAMIR EUGÊNIO WEBER,(54)3464-7273,adm@japacomponentes.com.br,http://www.japacomponentes.com.br,Não,CNPJ   04912837000168   Pasta   11450   Nº Associação   4107   Data de Fundação   25/02/2002   Data de Associação   01/07/2010   Data de Desligamento   17/08/2012   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
